property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone,price_per_sqft,rent_per_sqft,normalized_location,maint___month__â_¹
RENT-SHOP-842,Available,Rent,2024-03-09,Balakrishnan Park,Naya Nagar,Mira Bhayandar,401101.0,Shop,,1,511,Built-up,13,2,Unfurnished,South-West,2,21,unleash viral communities,,72000.0,360000.0,0.0,1,1.0,Tanay Mall,6175358123.0,,140.90019569471625,naya nagar,
SALE-SHOP-843,Available,Sale,2024-11-15,Memon Complex,Golden Nest,Mira Bhayandar,401101.0,Shop,,0,2422,Built-up,4,2,Unfurnished,North,0,5,iterate compelling networks,22300000.0,,,0.0,0,2.0,Shivani Batra,2618152232.0,9207.26672171759,,golden nest,
SALE-APAR-844,Available,Sale,2025-05-21,Rajagopalan Residency,Bhayandar West,Mira Bhayandar,401101.0,Apartment,2.0,3,660,Carpet,3,20,Semi-Furnished,West,1,13,incubate dynamic action-items,10200000.0,,,2465.0,1,2.0,Aashi Bir,917505810036.0,15454.545454545454,,bhayandar west,
RENT-APAR-845,Available,Rent,2024-04-13,Joshi Apartments,Mira Road East,Mira Bhayandar,401101.0,Apartment,4.0,5,1380,Built-up,6,14,Unfurnished,South,2,18,extend compelling initiatives,,67000.0,134000.0,4444.0,0,2.0,Keya Dave,6907276805.0,,48.55072463768116,mira road east,
SALE-OFFI-846,Available,Sale,2025-05-07,Palla Greens,Mira Road East,Mira Bhayandar,401107.0,Office Space,,0,1236,Carpet,3,2,Unfurnished,East,1,1,transition frictionless action-items,37300000.0,,,0.0,0,1.0,Kabir Loke,917644622086.0,30177.99352750809,,mira road east,
SALE-BUNG-847,Available,Sale,2023-09-25,Tiwari Gardens,Bhayandar West,Mira Bhayandar,401107.0,Bungalow,4.0,5,2054,Carpet,0,2,Fully Furnished,North,1,12,extend efficient portals,38000000.0,,,0.0,1,2.0,Anay Lad,3165822048.0,18500.486854917235,,bhayandar west,
SALE-BUNG-848,Available,Sale,2023-11-15,Narasimhan Towers,Bhayandar West,Mira Bhayandar,401101.0,Bungalow,5.0,7,2025,Carpet,0,2,Unfurnished,South,2,17,morph granular e-markets,26200000.0,,,0.0,1,1.0,Aayush Bal,915062596239.0,12938.271604938273,,bhayandar west,
RENT-OFFI-849,Available,Rent,2024-10-16,Ravi Residency,Beverly Park,Mira Bhayandar,401107.0,Office Space,,0,2140,Carpet,24,2,Semi-Furnished,South-West,2,12,drive integrated metrics,,74000.0,148000.0,0.0,1,1.0,Aayush Bhandari,9909904863.0,,34.57943925233645,beverly park,
RENT-OFFI-850,Available,Rent,2025-05-03,Kapadia Complex,Golden Nest,Mira Bhayandar,401101.0,Office Space,,1,1305,Built-up,21,2,Unfurnished,South-West,1,8,re-contextualize B2B initiatives,,119000.0,357000.0,0.0,1,2.0,Charvi Arora,762556795.0,,91.18773946360152,golden nest,
SALE-SHOP-851,Available,Sale,2024-05-22,Devi Greens,Bhayandar East,Mira Bhayandar,401107.0,Shop,,0,1698,Carpet,6,2,Unfurnished,East,0,1,empower magnetic eyeballs,17200000.0,,,0.0,1,1.0,Qushi Mall,918100240451.0,10129.564193168431,,bhayandar east,
SALE-BUNG-852,Available,Sale,2024-04-14,Madan Enclave,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,3.0,5,3494,Carpet,0,2,Unfurnished,West,2,11,implement synergistic paradigms,29100000.0,,,0.0,0,1.0,Nihal Kohli,9469801164.0,8328.563251287922,,naya nagar,
SALE-SHOP-853,Available,Sale,2024-06-08,Atwal Complex,Shivar Garden,Mira Bhayandar,401105.0,Shop,,1,813,Carpet,3,2,Unfurnished,North-East,2,1,disintermediate intuitive metrics,25100000.0,,,0.0,0,2.0,Rudra Verma,1978488153.0,30873.30873308733,,shivar garden,
SALE-BUNG-854,Available,Sale,2025-01-01,Divan Enclave,Bhayandar West,Mira Bhayandar,401105.0,Bungalow,3.0,5,2613,Built-up,0,2,Unfurnished,South-West,1,23,integrate e-business platforms,37100000.0,,,0.0,1,1.0,Oviya Agate,4711830752.0,14198.2395713739,,bhayandar west,
SALE-SHOP-855,Available,Sale,2024-03-28,Dalal Towers,Bhayandar East,Mira Bhayandar,401107.0,Shop,,0,1690,Built-up,1,2,Unfurnished,North,0,13,repurpose interactive e-tailers,23300000.0,,,0.0,0,2.0,Mitesh Ahuja,9517966002.0,13786.98224852071,,bhayandar east,
SALE-OFFI-856,Available,Sale,2023-11-08,Mangat Enclave,Beverly Park,Mira Bhayandar,401101.0,Office Space,,0,1830,Carpet,0,2,Semi-Furnished,West,1,24,e-enable customized synergies,32000000.0,,,0.0,1,2.0,Samaksh Bhardwaj,5626532587.0,17486.33879781421,,beverly park,
SALE-BUNG-857,Available,Sale,2024-08-23,Virk Apartments,Golden Nest,Mira Bhayandar,401101.0,Bungalow,5.0,6,3196,Built-up,0,2,Fully Furnished,North-East,1,22,streamline synergistic info-mediaries,38300000.0,,,0.0,1,1.0,Yutika Varkey,915567436515.0,11983.729662077598,,golden nest,
SALE-BUNG-858,Available,Sale,2025-07-23,Singh Residency,Shanti Nagar,Mira Bhayandar,401105.0,Bungalow,3.0,5,1934,Carpet,0,2,Semi-Furnished,North-East,1,5,transform frictionless e-markets,29600000.0,,,0.0,0,2.0,Timothy Chad,2848600361.0,15305.06721820062,,shanti nagar,
SALE-APAR-859,Available,Sale,2024-05-28,Tripathi Complex,Kanakia,Mira Bhayandar,401107.0,Apartment,1.0,2,576,Built-up,13,25,Semi-Furnished,North-East,2,19,leverage holistic systems,6600000.0,,,2316.0,1,1.0,Kavya Palla,1451772002.0,11458.333333333334,,kanakia,
SALE-BUNG-860,Available,Sale,2024-09-05,Sami Greens,Jesal Park,Mira Bhayandar,401107.0,Bungalow,3.0,4,3234,Carpet,0,2,Unfurnished,West,1,23,revolutionize revolutionary schemas,31500000.0,,,0.0,0,2.0,Pratyush Nayak,910514395290.0,9740.25974025974,,jesal park,
RENT-APAR-861,Available,Rent,2024-03-21,Luthra Park,Shivar Garden,Mira Bhayandar,401105.0,Apartment,4.0,4,1429,Built-up,6,14,Fully Furnished,South-West,2,12,optimize end-to-end models,,66000.0,330000.0,5633.0,0,1.0,Darsh Randhawa,915873329109.0,,46.186144156752974,shivar garden,
RENT-SHOP-862,Available,Rent,2024-06-18,Madan Gardens,Mira Road East,Mira Bhayandar,401105.0,Shop,,1,1861,Carpet,1,2,Unfurnished,South,2,18,synergize one-to-one e-tailers,,182000.0,910000.0,0.0,1,1.0,Vrinda Apte,492916831.0,,97.79688339602365,mira road east,
SALE-OFFI-863,Available,Sale,2024-06-14,Contractor Towers,Bhayandar East,Mira Bhayandar,401105.0,Office Space,,0,578,Carpet,5,2,Semi-Furnished,South,0,11,redefine real-time vortals,19400000.0,,,0.0,1,1.0,Falan Behl,915406262882.0,33564.01384083045,,bhayandar east,
SALE-SHOP-864,Available,Sale,2023-12-06,Prasad Greens,Naya Nagar,Mira Bhayandar,401105.0,Shop,,1,2110,Built-up,18,2,Unfurnished,North,1,3,drive e-business channels,34700000.0,,,0.0,0,2.0,Nirja Sagar,681015775.0,16445.497630331753,,naya nagar,
SALE-APAR-865,Available,Sale,2024-11-27,Narayanan Residency,Shivar Garden,Mira Bhayandar,401107.0,Apartment,4.0,5,1361,Carpet,6,4,Semi-Furnished,East,0,8,visualize magnetic supply-chains,19300000.0,,,3637.0,1,1.0,Keya Bansal,9776893334.0,14180.749448934606,,shivar garden,
SALE-SHOP-866,Available,Sale,2025-07-05,Vaidya Enclave,Naya Nagar,Mira Bhayandar,401101.0,Shop,,0,460,Built-up,6,2,Unfurnished,East,1,21,evolve compelling interfaces,8500000.0,,,0.0,1,2.0,Osha Kant,1831593672.0,18478.260869565216,,naya nagar,
RENT-SHOP-867,Available,Rent,2024-02-24,Murty Heights,Beverly Park,Mira Bhayandar,401101.0,Shop,,1,639,Built-up,19,2,Unfurnished,North,2,10,exploit seamless e-commerce,,153000.0,765000.0,0.0,1,2.0,Chasmum Varughese,5786547067.0,,239.43661971830983,beverly park,
RENT-OFFI-868,Available,Rent,2024-12-24,Sangha Park,Beverly Park,Mira Bhayandar,401105.0,Office Space,,1,575,Built-up,2,2,Fully Furnished,North,0,22,revolutionize enterprise channels,,79000.0,316000.0,0.0,1,2.0,Zinal Narasimhan,9132745374.0,,137.3913043478261,beverly park,
SALE-SHOP-869,Available,Sale,2024-02-17,Murty Greens,Shivar Garden,Mira Bhayandar,401101.0,Shop,,1,979,Carpet,1,2,Unfurnished,East,1,4,evolve strategic vortals,22400000.0,,,0.0,0,1.0,Wyatt Minhas,916315245691.0,22880.490296220632,,shivar garden,
SALE-SHOP-870,Available,Sale,2024-08-29,Bala Apartments,Bhayandar West,Mira Bhayandar,401105.0,Shop,,1,954,Carpet,22,2,Unfurnished,South,2,1,orchestrate wireless solutions,15500000.0,,,0.0,1,1.0,Wakeeta Pandit,1963535083.0,16247.379454926624,,bhayandar west,
SALE-BUNG-871,Available,Sale,2024-09-04,Mammen Greens,Golden Nest,Mira Bhayandar,401101.0,Bungalow,4.0,5,3489,Built-up,0,2,Fully Furnished,West,2,20,revolutionize bricks-and-clicks markets,45800000.0,,,0.0,1,1.0,Yadavi Agrawal,6443809255.0,13126.970478647178,,golden nest,
SALE-BUNG-872,Available,Sale,2024-09-19,Barad Park,Golden Nest,Mira Bhayandar,401105.0,Bungalow,4.0,5,2393,Carpet,0,2,Fully Furnished,South-West,1,11,generate cross-platform functionalities,38600000.0,,,0.0,0,2.0,Leena Gera,373413208.0,16130.38027580443,,golden nest,
SALE-BUNG-873,Available,Sale,2025-02-25,Krishnamurthy Park,Golden Nest,Mira Bhayandar,401107.0,Bungalow,4.0,5,2471,Carpet,0,2,Semi-Furnished,South-West,2,11,e-enable bleeding-edge applications,46200000.0,,,0.0,1,1.0,Lakshmi Sharma,3867420500.0,18696.88385269122,,golden nest,
SALE-BUNG-874,Available,Sale,2024-07-25,Date Towers,Jesal Park,Mira Bhayandar,401107.0,Bungalow,3.0,4,3373,Carpet,0,2,Semi-Furnished,West,1,20,transition rich deliverables,49800000.0,,,0.0,1,2.0,Oni Sharma,919869338125.0,14764.304773198932,,jesal park,
SALE-APAR-875,Available,Sale,2024-04-25,Brahmbhatt Residency,Mira Road East,Mira Bhayandar,401105.0,Apartment,4.0,5,1235,Carpet,15,21,Semi-Furnished,South,2,19,architect out-of-the-box supply-chains,26600000.0,,,4988.0,1,1.0,David Narasimhan,3238092677.0,21538.46153846154,,mira road east,
SALE-BUNG-876,Available,Sale,2024-05-20,Mammen Enclave,Mira Road East,Mira Bhayandar,401105.0,Bungalow,3.0,5,2034,Carpet,0,2,Unfurnished,North-East,1,2,synergize integrated e-commerce,33500000.0,,,0.0,0,1.0,Ekantika Murty,911083318174.0,16470.00983284169,,mira road east,
RENT-APAR-877,Available,Rent,2024-07-30,Nath Complex,Mira Road East,Mira Bhayandar,401105.0,Apartment,3.0,4,1796,Carpet,8,16,Semi-Furnished,West,2,4,maximize B2C portals,,43000.0,129000.0,6200.0,0,1.0,Jalsa Misra,4723896033.0,,23.94209354120268,mira road east,
RENT-APAR-878,Available,Rent,2025-04-08,Bassi Gardens,Jesal Park,Mira Bhayandar,401101.0,Apartment,4.0,5,1736,Carpet,20,22,Unfurnished,South-West,0,24,iterate enterprise markets,,62000.0,310000.0,6072.0,1,2.0,Lakshmi Sheth,8662889714.0,,35.714285714285715,jesal park,
RENT-APAR-879,Available,Rent,2024-12-22,Pandey Towers,Shanti Nagar,Mira Bhayandar,401107.0,Apartment,4.0,5,1934,Carpet,3,4,Fully Furnished,West,2,25,innovate mission-critical action-items,,55000.0,110000.0,6790.0,1,1.0,Banjeet Modi,484951483.0,,28.43846949327818,shanti nagar,
RENT-OFFI-880,Available,Rent,2024-02-23,Deshmukh Enclave,Bhayandar West,Mira Bhayandar,401107.0,Office Space,,1,1566,Built-up,19,2,Fully Furnished,North,0,2,target cutting-edge bandwidth,,57000.0,285000.0,0.0,0,1.0,Orinder Bhalla,5932476178.0,,36.39846743295019,bhayandar west,
RENT-APAR-881,Available,Rent,2024-09-20,Saha Towers,Mira Road East,Mira Bhayandar,401105.0,Apartment,3.0,4,1533,Built-up,5,6,Unfurnished,East,1,20,redefine intuitive e-commerce,,51000.0,204000.0,5409.0,1,2.0,Jeremiah Lata,1119829308.0,,33.268101761252446,mira road east,
SALE-BUNG-882,Available,Sale,2023-11-20,Venkatesh Plaza,Jesal Park,Mira Bhayandar,401101.0,Bungalow,3.0,5,3390,Built-up,0,2,Semi-Furnished,East,0,21,enhance B2B experiences,37500000.0,,,0.0,1,2.0,Amara Bajwa,5872671569.0,11061.946902654869,,jesal park,
RENT-APAR-883,Available,Rent,2024-03-02,Sankar Towers,Mira Road East,Mira Bhayandar,401101.0,Apartment,2.0,2,825,Carpet,10,4,Fully Furnished,South,2,18,visualize wireless initiatives,,37000.0,74000.0,3343.0,1,2.0,Wahab Srivastava,6045905125.0,,44.84848484848485,mira road east,
RENT-SHOP-884,Available,Rent,2024-09-24,Walla Gardens,Shanti Nagar,Mira Bhayandar,401101.0,Shop,,0,2052,Carpet,21,2,Unfurnished,North-East,2,23,expedite dynamic portals,,126000.0,504000.0,0.0,1,2.0,Thomas Virk,912441470881.0,,61.40350877192982,shanti nagar,
SALE-BUNG-885,Available,Sale,2025-03-17,Goyal Heights,Jesal Park,Mira Bhayandar,401105.0,Bungalow,3.0,5,2389,Built-up,0,2,Fully Furnished,South-West,1,15,enable user-centric synergies,41200000.0,,,0.0,0,1.0,Daksha Doshi,9627494884.0,17245.709501883633,,jesal park,
SALE-BUNG-886,Available,Sale,2023-08-29,Choudhry Apartments,Golden Nest,Mira Bhayandar,401101.0,Bungalow,4.0,6,2223,Carpet,0,2,Unfurnished,North-East,2,11,incubate dot-com initiatives,35400000.0,,,0.0,1,2.0,Yuvraj Morar,912234476028.0,15924.42645074224,,golden nest,
SALE-SHOP-887,Available,Sale,2024-06-25,Lal Apartments,Mira Road East,Mira Bhayandar,401105.0,Shop,,0,572,Carpet,17,2,Unfurnished,West,2,21,revolutionize robust content,17500000.0,,,0.0,1,2.0,David Swamy,8470125423.0,30594.405594405594,,mira road east,
RENT-APAR-888,Available,Rent,2025-07-09,Karan Towers,Kanakia,Mira Bhayandar,401105.0,Apartment,1.0,1,689,Carpet,10,19,Fully Furnished,North-East,0,7,visualize customized initiatives,,20000.0,80000.0,1886.0,0,2.0,Dayita Bora,8534306022.0,,29.02757619738752,kanakia,
SALE-APAR-889,Available,Sale,2024-06-25,Tandon Gardens,Jesal Park,Mira Bhayandar,401101.0,Apartment,2.0,3,758,Built-up,22,14,Fully Furnished,North-East,0,6,whiteboard cutting-edge supply-chains,12800000.0,,,1932.0,0,1.0,George Iyengar,2697062827.0,16886.543535620054,,jesal park,
RENT-APAR-890,Available,Rent,2023-07-29,Muni Residency,Bhayandar East,Mira Bhayandar,401107.0,Apartment,3.0,4,1578,Carpet,19,18,Fully Furnished,East,1,4,innovate cross-media e-commerce,,65000.0,130000.0,6290.0,0,2.0,Banjeet Kota,916302693538.0,,41.191381495564,bhayandar east,
SALE-APAR-891,Available,Sale,2023-10-28,Varkey Residency,Golden Nest,Mira Bhayandar,401101.0,Apartment,4.0,4,1184,Built-up,9,25,Fully Furnished,West,2,25,target granular users,23600000.0,,,4651.0,1,1.0,Megha Kara,914916240403.0,19932.43243243244,,golden nest,
SALE-APAR-892,Available,Sale,2024-07-22,Nori Residency,Shivar Garden,Mira Bhayandar,401105.0,Apartment,2.0,3,783,Built-up,11,11,Fully Furnished,South-West,1,14,empower bleeding-edge schemas,13100000.0,,,2029.0,1,2.0,Neelima Joshi,8874533632.0,16730.523627075352,,shivar garden,
SALE-APAR-893,Available,Sale,2025-02-26,Raval Park,Jesal Park,Mira Bhayandar,401105.0,Apartment,4.0,4,1554,Built-up,2,20,Fully Furnished,South-West,1,13,target impactful paradigms,18200000.0,,,6441.0,1,1.0,Gavin Narang,912695399778.0,11711.711711711712,,jesal park,
SALE-SHOP-894,Available,Sale,2023-08-01,Murty Park,Bhayandar East,Mira Bhayandar,401101.0,Shop,,0,326,Carpet,21,2,Unfurnished,South,1,10,productize transparent paradigms,25600000.0,,,0.0,0,1.0,Urishilla Ghosh,3525167024.0,78527.6073619632,,bhayandar east,
RENT-SHOP-895,Available,Rent,2025-06-29,Majumdar Complex,Mira Road East,Mira Bhayandar,401101.0,Shop,,1,2481,Carpet,24,2,Unfurnished,North,0,1,utilize customized e-markets,,192000.0,768000.0,0.0,1,2.0,Advay Golla,2701006929.0,,77.38814993954051,mira road east,
SALE-OFFI-896,Available,Sale,2025-02-16,Om Complex,Shivar Garden,Mira Bhayandar,401105.0,Office Space,,1,1720,Carpet,10,2,Fully Furnished,South-West,0,21,seize distributed e-markets,14600000.0,,,0.0,1,1.0,Naveen Chakrabarti,917297009442.0,8488.372093023256,,shivar garden,
SALE-BUNG-897,Available,Sale,2024-02-16,Badami Apartments,Bhayandar East,Mira Bhayandar,401101.0,Bungalow,5.0,7,3450,Carpet,0,2,Fully Furnished,North,1,18,re-intermediate ubiquitous systems,37000000.0,,,0.0,1,2.0,Yashasvi Kakar,5112115158.0,10724.63768115942,,bhayandar east,
SALE-BUNG-898,Available,Sale,2024-03-09,Sanghvi Apartments,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,3.0,5,1948,Built-up,0,2,Fully Furnished,West,2,21,architect leading-edge paradigms,25200000.0,,,0.0,1,2.0,Akshay Sengupta,8967633237.0,12936.34496919918,,naya nagar,
RENT-SHOP-899,Available,Rent,2024-01-09,Bhatt Residency,Shivar Garden,Mira Bhayandar,401107.0,Shop,,0,1490,Carpet,0,2,Unfurnished,West,2,7,iterate robust web services,,172000.0,688000.0,0.0,0,2.0,Azad Mander,9550007099.0,,115.43624161073824,shivar garden,
RENT-OFFI-900,Available,Rent,2024-03-26,Tak Enclave,Golden Nest,Mira Bhayandar,401107.0,Office Space,,1,1127,Carpet,17,2,Unfurnished,South,1,19,utilize compelling niches,,177000.0,354000.0,0.0,1,2.0,Oscar Dhingra,3237090281.0,,157.05412599822537,golden nest,
SALE-BUNG-901,Available,Sale,2023-12-10,Jhaveri Apartments,Mira Road East,Mira Bhayandar,401105.0,Bungalow,3.0,5,2567,Built-up,0,2,Semi-Furnished,North,1,21,unleash world-class initiatives,31500000.0,,,0.0,0,1.0,Eshana Kapoor,917154944637.0,12271.133619010518,,mira road east,
SALE-BUNG-902,Available,Sale,2024-09-18,Sarin Plaza,Bhayandar West,Mira Bhayandar,401105.0,Bungalow,5.0,6,1887,Carpet,0,2,Semi-Furnished,West,0,25,deploy wireless e-business,45500000.0,,,0.0,1,2.0,Xavier Sodhi,8785121058.0,24112.347641759407,,bhayandar west,
RENT-SHOP-903,Available,Rent,2025-04-30,Mody Park,Shivar Garden,Mira Bhayandar,401101.0,Shop,,0,2408,Built-up,7,2,Unfurnished,South,0,3,deploy extensible niches,,178000.0,534000.0,0.0,0,1.0,Ubika Seth,7748630977.0,,73.9202657807309,shivar garden,
RENT-APAR-904,Available,Rent,2024-12-12,Vora Park,Golden Nest,Mira Bhayandar,401105.0,Apartment,4.0,4,1736,Built-up,24,7,Unfurnished,South-West,0,2,engineer mission-critical bandwidth,,63000.0,126000.0,4611.0,1,1.0,Madhav Tara,913896682151.0,,36.29032258064516,golden nest,
SALE-SHOP-905,Available,Sale,2025-07-04,Boase Apartments,Naya Nagar,Mira Bhayandar,401101.0,Shop,,0,2033,Carpet,2,2,Unfurnished,East,0,12,morph user-centric portals,12200000.0,,,0.0,1,1.0,Chakradev Ratti,2457815583.0,6000.983767830792,,naya nagar,
SALE-BUNG-906,Available,Sale,2024-07-10,Shenoy Heights,Bhayandar East,Mira Bhayandar,401105.0,Bungalow,4.0,5,3111,Built-up,0,2,Semi-Furnished,West,2,8,evolve viral schemas,40800000.0,,,0.0,1,2.0,Manan Chand,2211957569.0,13114.754098360656,,bhayandar east,
RENT-APAR-907,Available,Rent,2024-09-18,Bawa Greens,Bhayandar East,Mira Bhayandar,401105.0,Apartment,3.0,4,1577,Built-up,23,23,Semi-Furnished,South,1,20,unleash innovative schemas,,65000.0,195000.0,4149.0,1,2.0,Eiravati Dar,917525852068.0,,41.21750158528853,bhayandar east,
RENT-APAR-908,Available,Rent,2024-02-16,Vig Heights,Golden Nest,Mira Bhayandar,401105.0,Apartment,1.0,1,413,Carpet,5,21,Fully Furnished,East,2,20,syndicate user-centric ROI,,18000.0,72000.0,1405.0,0,1.0,Damyanti Patla,4964895899.0,,43.583535108958834,golden nest,
SALE-BUNG-909,Available,Sale,2023-11-02,Bains Greens,Bhayandar West,Mira Bhayandar,401101.0,Bungalow,5.0,7,2545,Built-up,0,2,Fully Furnished,North,1,6,morph web-enabled e-commerce,46600000.0,,,0.0,0,1.0,Charan Bajwa,389476822.0,18310.41257367387,,bhayandar west,
SALE-OFFI-910,Available,Sale,2024-12-24,Narasimhan Heights,Golden Nest,Mira Bhayandar,401107.0,Office Space,,1,1322,Carpet,25,2,Unfurnished,North-East,1,24,re-contextualize strategic initiatives,9500000.0,,,0.0,1,2.0,Sudiksha Sunder,4921830850.0,7186.081694402421,,golden nest,
RENT-APAR-911,Available,Rent,2023-12-28,Sule Apartments,Bhayandar East,Mira Bhayandar,401107.0,Apartment,1.0,1,583,Carpet,13,28,Unfurnished,East,0,19,architect front-end bandwidth,,22000.0,88000.0,1931.0,1,2.0,Vedika Kurian,6066572397.0,,37.735849056603776,bhayandar east,
SALE-APAR-912,Available,Sale,2024-10-11,Manne Residency,Shivar Garden,Mira Bhayandar,401101.0,Apartment,4.0,4,1876,Built-up,3,16,Unfurnished,West,2,9,syndicate sticky interfaces,15200000.0,,,7570.0,1,1.0,Baljiwan Dixit,916221060911.0,8102.345415778252,,shivar garden,
RENT-APAR-913,Available,Rent,2024-05-16,Prakash Gardens,Shanti Nagar,Mira Bhayandar,401105.0,Apartment,4.0,5,1330,Carpet,10,16,Unfurnished,South,1,3,drive strategic users,,42000.0,84000.0,4791.0,1,2.0,Rachit Wagle,7070702350.0,,31.57894736842105,shanti nagar,
RENT-APAR-914,Available,Rent,2024-12-18,Sanghvi Plaza,Kanakia,Mira Bhayandar,401105.0,Apartment,3.0,4,1868,Built-up,24,25,Semi-Furnished,South-West,2,18,exploit interactive channels,,41000.0,82000.0,5059.0,0,2.0,Zaitra Sheth,5740270229.0,,21.948608137044967,kanakia,
RENT-OFFI-915,Available,Rent,2023-12-24,Bhavsar Towers,Kanakia,Mira Bhayandar,401107.0,Office Space,,0,1100,Built-up,25,2,Semi-Furnished,East,2,2,optimize efficient synergies,,174000.0,696000.0,0.0,1,2.0,Charan Mitra,912562750736.0,,158.1818181818182,kanakia,
SALE-BUNG-916,Available,Sale,2025-05-09,Bhattacharyya Towers,Jesal Park,Mira Bhayandar,401107.0,Bungalow,5.0,6,1900,Built-up,0,2,Fully Furnished,North,2,20,architect customized paradigms,41000000.0,,,0.0,1,1.0,Manya Buch,914128281143.0,21578.947368421053,,jesal park,
SALE-BUNG-917,Available,Sale,2024-08-13,Kade Plaza,Mira Road East,Mira Bhayandar,401107.0,Bungalow,5.0,7,3411,Built-up,0,2,Semi-Furnished,South-West,2,2,harness interactive content,38200000.0,,,0.0,1,2.0,Harrison Chaudhry,915803014413.0,11199.061858692465,,mira road east,
RENT-APAR-918,Available,Rent,2024-07-22,Nath Towers,Shivar Garden,Mira Bhayandar,401105.0,Apartment,3.0,3,1521,Built-up,23,14,Fully Furnished,East,2,7,facilitate e-business relationships,,54000.0,108000.0,5135.0,0,1.0,Anirudh Sengupta,911791822878.0,,35.50295857988166,shivar garden,
RENT-APAR-919,Available,Rent,2024-04-09,Sampath Gardens,Beverly Park,Mira Bhayandar,401107.0,Apartment,2.0,3,680,Built-up,23,11,Fully Furnished,North-East,1,13,leverage granular e-commerce,,36000.0,108000.0,1971.0,1,2.0,Varsha Sethi,913494425160.0,,52.94117647058823,beverly park,
SALE-APAR-920,Available,Sale,2024-06-11,Mitter Greens,Naya Nagar,Mira Bhayandar,401105.0,Apartment,1.0,2,573,Built-up,4,22,Semi-Furnished,South-West,0,12,innovate turn-key action-items,6200000.0,,,2334.0,0,2.0,Ronith Pillay,4418978170.0,10820.244328097731,,naya nagar,
SALE-BUNG-921,Available,Sale,2023-09-19,Sodhi Enclave,Jesal Park,Mira Bhayandar,401105.0,Bungalow,5.0,6,2492,Built-up,0,2,Semi-Furnished,South,2,20,aggregate compelling users,37400000.0,,,0.0,0,2.0,Ethan Madan,919632678329.0,15008.025682182986,,jesal park,
RENT-APAR-922,Available,Rent,2024-01-28,Banik Plaza,Golden Nest,Mira Bhayandar,401107.0,Apartment,1.0,2,442,Built-up,24,5,Unfurnished,West,2,11,whiteboard revolutionary initiatives,,20000.0,40000.0,1400.0,0,1.0,Gunbir Kanda,7291062366.0,,45.24886877828055,golden nest,
SALE-OFFI-923,Available,Sale,2023-11-10,Ramesh Gardens,Naya Nagar,Mira Bhayandar,401105.0,Office Space,,1,681,Built-up,15,2,Semi-Furnished,West,0,3,leverage enterprise mindshare,14100000.0,,,0.0,0,2.0,Laksh Menon,954352471.0,20704.845814977973,,naya nagar,
RENT-APAR-924,Available,Rent,2025-06-12,Deshmukh Residency,Kanakia,Mira Bhayandar,401107.0,Apartment,4.0,5,1372,Built-up,2,22,Semi-Furnished,East,0,16,extend rich web-readiness,,51000.0,255000.0,3966.0,0,1.0,Maanav Gokhale,5190451286.0,,37.17201166180758,kanakia,
RENT-OFFI-925,Available,Rent,2023-11-28,Chada Apartments,Mira Road East,Mira Bhayandar,401107.0,Office Space,,1,406,Carpet,21,2,Semi-Furnished,South-West,0,22,matrix turn-key e-tailers,,98000.0,294000.0,0.0,1,1.0,Manbir Bava,8794974802.0,,241.3793103448276,mira road east,
RENT-APAR-926,Available,Rent,2025-05-08,Datta Park,Golden Nest,Mira Bhayandar,401105.0,Apartment,4.0,4,1836,Built-up,19,5,Unfurnished,West,1,9,extend front-end infrastructures,,42000.0,168000.0,5194.0,1,2.0,Manya Prasad,1108583065.0,,22.875816993464053,golden nest,
SALE-BUNG-927,Available,Sale,2023-07-26,Venkatesh Enclave,Kanakia,Mira Bhayandar,401101.0,Bungalow,3.0,5,2709,Carpet,0,2,Fully Furnished,South-West,2,18,scale enterprise e-services,29400000.0,,,0.0,0,2.0,Bishakha Soni,3411454123.0,10852.713178294574,,kanakia,
SALE-SHOP-928,Available,Sale,2025-05-03,Agarwal Enclave,Kanakia,Mira Bhayandar,401101.0,Shop,,0,1668,Built-up,8,2,Unfurnished,South-West,1,17,incubate integrated systems,24600000.0,,,0.0,1,1.0,Yatin Gupta,910875075564.0,14748.20143884892,,kanakia,
SALE-SHOP-929,Available,Sale,2024-02-06,Mukhopadhyay Plaza,Jesal Park,Mira Bhayandar,401107.0,Shop,,1,1255,Carpet,15,2,Unfurnished,North-East,2,16,brand world-class communities,11900000.0,,,0.0,1,1.0,Nisha Morar,910324812190.0,9482.07171314741,,jesal park,
RENT-OFFI-930,Available,Rent,2025-03-21,Kar Enclave,Naya Nagar,Mira Bhayandar,401107.0,Office Space,,1,907,Built-up,25,2,Fully Furnished,East,2,10,engage e-business synergies,,57000.0,285000.0,0.0,1,1.0,Chatura Sagar,9202112014.0,,62.84454244762955,naya nagar,
