property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone
RENT-APAR-837,Available,Rent,2025-05-24,Gera Residency,Kanakia,Mira Bhayandar,401105,Apartment,4.0,4,1686,Carpet,25,17,Unfurnished,South,2,6,optimize B2B technologies,,52000.0,208000.0,7353,0,2,Atharv Varghese,910531270910
SALE-BUNG-838,Available,Sale,2024-06-24,Murty Park,Jesal Park,Mira Bhayandar,401101,Bungalow,3.0,5,2508,Built-up,0,2,Semi-Furnished,North-East,0,17,morph distributed systems,30800000.0,,,0,1,2,Jhalak Sachdev,917595800190
SALE-SHOP-839,Available,Sale,2024-04-17,Bhatti Complex,Golden Nest,Mira Bhayandar,401107,Shop,,1,594,Carpet,17,2,Unfurnished,North-East,2,14,target collaborative e-services,28400000.0,,,0,1,2,Ekansh Bath,915558036322
SALE-OFFI-840,Available,Sale,2023-12-24,Din Towers,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1,1214,Built-up,7,2,Fully Furnished,East,2,18,transition seamless e-services,18200000.0,,,0,1,2,Faqid Upadhyay,917856270567
SALE-BUNG-841,Available,Sale,2024-06-27,Barad Park,Bhayandar West,Mira Bhayandar,401105,Bungalow,4.0,6,2390,Carpet,0,2,Fully Furnished,East,1,5,exploit magnetic users,25800000.0,,,0,0,1,Chanakya Mane,913310684509
RENT-SHOP-842,Available,Rent,2024-03-09,Balakrishnan Park,Naya Nagar,Mira Bhayandar,401101,Shop,,1,511,Built-up,13,2,Unfurnished,South-West,2,21,unleash viral communities,,72000.0,360000.0,0,1,1,Tanay Mall,6175358123
SALE-SHOP-843,Available,Sale,2024-11-15,Memon Complex,Golden Nest,Mira Bhayandar,401101,Shop,,0,2422,Built-up,4,2,Unfurnished,North,0,5,iterate compelling networks,22300000.0,,,0,0,2,Shivani Batra,2618152232
SALE-APAR-844,Available,Sale,2025-05-21,Rajagopalan Residency,Bhayandar West,Mira Bhayandar,401101,Apartment,2.0,3,660,Carpet,3,20,Semi-Furnished,West,1,13,incubate dynamic action-items,10200000.0,,,2465,1,2,Aashi Bir,917505810036
RENT-APAR-845,Available,Rent,2024-04-13,Joshi Apartments,Mira Road East,Mira Bhayandar,401101,Apartment,4.0,5,1380,Built-up,6,14,Unfurnished,South,2,18,extend compelling initiatives,,67000.0,134000.0,4444,0,2,Keya Dave,6907276805
SALE-OFFI-846,Available,Sale,2025-05-07,Palla Greens,Mira Road East,Mira Bhayandar,401107,Office Space,,0,1236,Carpet,3,2,Unfurnished,East,1,1,transition frictionless action-items,37300000.0,,,0,0,1,Kabir Loke,917644622086
SALE-BUNG-847,Available,Sale,2023-09-25,Tiwari Gardens,Bhayandar West,Mira Bhayandar,401107,Bungalow,4.0,5,2054,Carpet,0,2,Fully Furnished,North,1,12,extend efficient portals,38000000.0,,,0,1,2,Anay Lad,3165822048
SALE-BUNG-848,Available,Sale,2023-11-15,Narasimhan Towers,Bhayandar West,Mira Bhayandar,401101,Bungalow,5.0,7,2025,Carpet,0,2,Unfurnished,South,2,17,morph granular e-markets,26200000.0,,,0,1,1,Aayush Bal,915062596239
RENT-OFFI-849,Available,Rent,2024-10-16,Ravi Residency,Beverly Park,Mira Bhayandar,401107,Office Space,,0,2140,Carpet,24,2,Semi-Furnished,South-West,2,12,drive integrated metrics,,74000.0,148000.0,0,1,1,Aayush Bhandari,9909904863
RENT-OFFI-850,Available,Rent,2025-05-03,Kapadia Complex,Golden Nest,Mira Bhayandar,401101,Office Space,,1,1305,Built-up,21,2,Unfurnished,South-West,1,8,re-contextualize B2B initiatives,,119000.0,357000.0,0,1,2,Charvi Arora,762556795
SALE-SHOP-851,Available,Sale,2024-05-22,Devi Greens,Bhayandar East,Mira Bhayandar,401107,Shop,,0,1698,Carpet,6,2,Unfurnished,East,0,1,empower magnetic eyeballs,17200000.0,,,0,1,1,Qushi Mall,918100240451
SALE-BUNG-852,Available,Sale,2024-04-14,Madan Enclave,Naya Nagar,Mira Bhayandar,401105,Bungalow,3.0,5,3494,Carpet,0,2,Unfurnished,West,2,11,implement synergistic paradigms,29100000.0,,,0,0,1,Nihal Kohli,9469801164
SALE-SHOP-853,Available,Sale,2024-06-08,Atwal Complex,Shivar Garden,Mira Bhayandar,401105,Shop,,1,813,Carpet,3,2,Unfurnished,North-East,2,1,disintermediate intuitive metrics,25100000.0,,,0,0,2,Rudra Verma,1978488153
SALE-BUNG-854,Available,Sale,2025-01-01,Divan Enclave,Bhayandar West,Mira Bhayandar,401105,Bungalow,3.0,5,2613,Built-up,0,2,Unfurnished,South-West,1,23,integrate e-business platforms,37100000.0,,,0,1,1,Oviya Agate,4711830752
SALE-SHOP-855,Available,Sale,2024-03-28,Dalal Towers,Bhayandar East,Mira Bhayandar,401107,Shop,,0,1690,Built-up,1,2,Unfurnished,North,0,13,repurpose interactive e-tailers,23300000.0,,,0,0,2,Mitesh Ahuja,9517966002
SALE-OFFI-856,Available,Sale,2023-11-08,Mangat Enclave,Beverly Park,Mira Bhayandar,401101,Office Space,,0,1830,Carpet,0,2,Semi-Furnished,West,1,24,e-enable customized synergies,32000000.0,,,0,1,2,Samaksh Bhardwaj,5626532587
SALE-BUNG-857,Available,Sale,2024-08-23,Virk Apartments,Golden Nest,Mira Bhayandar,401101,Bungalow,5.0,6,3196,Built-up,0,2,Fully Furnished,North-East,1,22,streamline synergistic info-mediaries,38300000.0,,,0,1,1,Yutika Varkey,915567436515
SALE-BUNG-858,Available,Sale,2025-07-23,Singh Residency,Shanti Nagar,Mira Bhayandar,401105,Bungalow,3.0,5,1934,Carpet,0,2,Semi-Furnished,North-East,1,5,transform frictionless e-markets,29600000.0,,,0,0,2,Timothy Chad,2848600361
SALE-APAR-859,Available,Sale,2024-05-28,Tripathi Complex,Kanakia,Mira Bhayandar,401107,Apartment,1.0,2,576,Built-up,13,25,Semi-Furnished,North-East,2,19,leverage holistic systems,6600000.0,,,2316,1,1,Kavya Palla,1451772002
SALE-BUNG-860,Available,Sale,2024-09-05,Sami Greens,Jesal Park,Mira Bhayandar,401107,Bungalow,3.0,4,3234,Carpet,0,2,Unfurnished,West,1,23,revolutionize revolutionary schemas,31500000.0,,,0,0,2,Pratyush Nayak,910514395290
RENT-APAR-861,Available,Rent,2024-03-21,Luthra Park,Shivar Garden,Mira Bhayandar,401105,Apartment,4.0,4,1429,Built-up,6,14,Fully Furnished,South-West,2,12,optimize end-to-end models,,66000.0,330000.0,5633,0,1,Darsh Randhawa,915873329109
RENT-SHOP-862,Available,Rent,2024-06-18,Madan Gardens,Mira Road East,Mira Bhayandar,401105,Shop,,1,1861,Carpet,1,2,Unfurnished,South,2,18,synergize one-to-one e-tailers,,182000.0,910000.0,0,1,1,Vrinda Apte,492916831
SALE-OFFI-863,Available,Sale,2024-06-14,Contractor Towers,Bhayandar East,Mira Bhayandar,401105,Office Space,,0,578,Carpet,5,2,Semi-Furnished,South,0,11,redefine real-time vortals,19400000.0,,,0,1,1,Falan Behl,915406262882
SALE-SHOP-864,Available,Sale,2023-12-06,Prasad Greens,Naya Nagar,Mira Bhayandar,401105,Shop,,1,2110,Built-up,18,2,Unfurnished,North,1,3,drive e-business channels,34700000.0,,,0,0,2,Nirja Sagar,681015775
SALE-APAR-865,Available,Sale,2024-11-27,Narayanan Residency,Shivar Garden,Mira Bhayandar,401107,Apartment,4.0,5,1361,Carpet,6,4,Semi-Furnished,East,0,8,visualize magnetic supply-chains,19300000.0,,,3637,1,1,Keya Bansal,9776893334
SALE-SHOP-866,Available,Sale,2025-07-05,Vaidya Enclave,Naya Nagar,Mira Bhayandar,401101,Shop,,0,460,Built-up,6,2,Unfurnished,East,1,21,evolve compelling interfaces,8500000.0,,,0,1,2,Osha Kant,1831593672
RENT-SHOP-867,Available,Rent,2024-02-24,Murty Heights,Beverly Park,Mira Bhayandar,401101,Shop,,1,639,Built-up,19,2,Unfurnished,North,2,10,exploit seamless e-commerce,,153000.0,765000.0,0,1,2,Chasmum Varughese,5786547067
RENT-OFFI-868,Available,Rent,2024-12-24,Sangha Park,Beverly Park,Mira Bhayandar,401105,Office Space,,1,575,Built-up,2,2,Fully Furnished,North,0,22,revolutionize enterprise channels,,79000.0,316000.0,0,1,2,Zinal Narasimhan,9132745374
SALE-SHOP-869,Available,Sale,2024-02-17,Murty Greens,Shivar Garden,Mira Bhayandar,401101,Shop,,1,979,Carpet,1,2,Unfurnished,East,1,4,evolve strategic vortals,22400000.0,,,0,0,1,Wyatt Minhas,916315245691
SALE-SHOP-870,Available,Sale,2024-08-29,Bala Apartments,Bhayandar West,Mira Bhayandar,401105,Shop,,1,954,Carpet,22,2,Unfurnished,South,2,1,orchestrate wireless solutions,15500000.0,,,0,1,1,Wakeeta Pandit,1963535083
SALE-BUNG-871,Available,Sale,2024-09-04,Mammen Greens,Golden Nest,Mira Bhayandar,401101,Bungalow,4.0,5,3489,Built-up,0,2,Fully Furnished,West,2,20,revolutionize bricks-and-clicks markets,45800000.0,,,0,1,1,Yadavi Agrawal,6443809255
SALE-BUNG-872,Available,Sale,2024-09-19,Barad Park,Golden Nest,Mira Bhayandar,401105,Bungalow,4.0,5,2393,Carpet,0,2,Fully Furnished,South-West,1,11,generate cross-platform functionalities,38600000.0,,,0,0,2,Leena Gera,373413208
SALE-BUNG-873,Available,Sale,2025-02-25,Krishnamurthy Park,Golden Nest,Mira Bhayandar,401107,Bungalow,4.0,5,2471,Carpet,0,2,Semi-Furnished,South-West,2,11,e-enable bleeding-edge applications,46200000.0,,,0,1,1,Lakshmi Sharma,3867420500
SALE-BUNG-874,Available,Sale,2024-07-25,Date Towers,Jesal Park,Mira Bhayandar,401107,Bungalow,3.0,4,3373,Carpet,0,2,Semi-Furnished,West,1,20,transition rich deliverables,49800000.0,,,0,1,2,Oni Sharma,919869338125
SALE-APAR-875,Available,Sale,2024-04-25,Brahmbhatt Residency,Mira Road East,Mira Bhayandar,401105,Apartment,4.0,5,1235,Carpet,15,21,Semi-Furnished,South,2,19,architect out-of-the-box supply-chains,26600000.0,,,4988,1,1,David Narasimhan,3238092677
SALE-BUNG-876,Available,Sale,2024-05-20,Mammen Enclave,Mira Road East,Mira Bhayandar,401105,Bungalow,3.0,5,2034,Carpet,0,2,Unfurnished,North-East,1,2,synergize integrated e-commerce,33500000.0,,,0,0,1,Ekantika Murty,911083318174
RENT-APAR-877,Available,Rent,2024-07-30,Nath Complex,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,4,1796,Carpet,8,16,Semi-Furnished,West,2,4,maximize B2C portals,,43000.0,129000.0,6200,0,1,Jalsa Misra,4723896033
RENT-APAR-878,Available,Rent,2025-04-08,Bassi Gardens,Jesal Park,Mira Bhayandar,401101,Apartment,4.0,5,1736,Carpet,20,22,Unfurnished,South-West,0,24,iterate enterprise markets,,62000.0,310000.0,6072,1,2,Lakshmi Sheth,8662889714
RENT-APAR-879,Available,Rent,2024-12-22,Pandey Towers,Shanti Nagar,Mira Bhayandar,401107,Apartment,4.0,5,1934,Carpet,3,4,Fully Furnished,West,2,25,innovate mission-critical action-items,,55000.0,110000.0,6790,1,1,Banjeet Modi,484951483
RENT-OFFI-880,Available,Rent,2024-02-23,Deshmukh Enclave,Bhayandar West,Mira Bhayandar,401107,Office Space,,1,1566,Built-up,19,2,Fully Furnished,North,0,2,target cutting-edge bandwidth,,57000.0,285000.0,0,0,1,Orinder Bhalla,5932476178
RENT-APAR-881,Available,Rent,2024-09-20,Saha Towers,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,4,1533,Built-up,5,6,Unfurnished,East,1,20,redefine intuitive e-commerce,,51000.0,204000.0,5409,1,2,Jeremiah Lata,1119829308
SALE-BUNG-882,Available,Sale,2023-11-20,Venkatesh Plaza,Jesal Park,Mira Bhayandar,401101,Bungalow,3.0,5,3390,Built-up,0,2,Semi-Furnished,East,0,21,enhance B2B experiences,37500000.0,,,0,1,2,Amara Bajwa,5872671569
RENT-APAR-883,Available,Rent,2024-03-02,Sankar Towers,Mira Road East,Mira Bhayandar,401101,Apartment,2.0,2,825,Carpet,10,4,Fully Furnished,South,2,18,visualize wireless initiatives,,37000.0,74000.0,3343,1,2,Wahab Srivastava,6045905125
RENT-SHOP-884,Available,Rent,2024-09-24,Walla Gardens,Shanti Nagar,Mira Bhayandar,401101,Shop,,0,2052,Carpet,21,2,Unfurnished,North-East,2,23,expedite dynamic portals,,126000.0,504000.0,0,1,2,Thomas Virk,912441470881
SALE-BUNG-885,Available,Sale,2025-03-17,Goyal Heights,Jesal Park,Mira Bhayandar,401105,Bungalow,3.0,5,2389,Built-up,0,2,Fully Furnished,South-West,1,15,enable user-centric synergies,41200000.0,,,0,0,1,Daksha Doshi,9627494884
SALE-BUNG-886,Available,Sale,2023-08-29,Choudhry Apartments,Golden Nest,Mira Bhayandar,401101,Bungalow,4.0,6,2223,Carpet,0,2,Unfurnished,North-East,2,11,incubate dot-com initiatives,35400000.0,,,0,1,2,Yuvraj Morar,912234476028
SALE-SHOP-887,Available,Sale,2024-06-25,Lal Apartments,Mira Road East,Mira Bhayandar,401105,Shop,,0,572,Carpet,17,2,Unfurnished,West,2,21,revolutionize robust content,17500000.0,,,0,1,2,David Swamy,8470125423
RENT-APAR-888,Available,Rent,2025-07-09,Karan Towers,Kanakia,Mira Bhayandar,401105,Apartment,1.0,1,689,Carpet,10,19,Fully Furnished,North-East,0,7,visualize customized initiatives,,20000.0,80000.0,1886,0,2,Dayita Bora,8534306022
SALE-APAR-889,Available,Sale,2024-06-25,Tandon Gardens,Jesal Park,Mira Bhayandar,401101,Apartment,2.0,3,758,Built-up,22,14,Fully Furnished,North-East,0,6,whiteboard cutting-edge supply-chains,12800000.0,,,1932,0,1,George Iyengar,2697062827
RENT-APAR-890,Available,Rent,2023-07-29,Muni Residency,Bhayandar East,Mira Bhayandar,401107,Apartment,3.0,4,1578,Carpet,19,18,Fully Furnished,East,1,4,innovate cross-media e-commerce,,65000.0,130000.0,6290,0,2,Banjeet Kota,916302693538
SALE-APAR-891,Available,Sale,2023-10-28,Varkey Residency,Golden Nest,Mira Bhayandar,401101,Apartment,4.0,4,1184,Built-up,9,25,Fully Furnished,West,2,25,target granular users,23600000.0,,,4651,1,1,Megha Kara,914916240403
SALE-APAR-892,Available,Sale,2024-07-22,Nori Residency,Shivar Garden,Mira Bhayandar,401105,Apartment,2.0,3,783,Built-up,11,11,Fully Furnished,South-West,1,14,empower bleeding-edge schemas,13100000.0,,,2029,1,2,Neelima Joshi,8874533632
SALE-APAR-893,Available,Sale,2025-02-26,Raval Park,Jesal Park,Mira Bhayandar,401105,Apartment,4.0,4,1554,Built-up,2,20,Fully Furnished,South-West,1,13,target impactful paradigms,18200000.0,,,6441,1,1,Gavin Narang,912695399778
SALE-SHOP-894,Available,Sale,2023-08-01,Murty Park,Bhayandar East,Mira Bhayandar,401101,Shop,,0,326,Carpet,21,2,Unfurnished,South,1,10,productize transparent paradigms,25600000.0,,,0,0,1,Urishilla Ghosh,3525167024
RENT-SHOP-895,Available,Rent,2025-06-29,Majumdar Complex,Mira Road East,Mira Bhayandar,401101,Shop,,1,2481,Carpet,24,2,Unfurnished,North,0,1,utilize customized e-markets,,192000.0,768000.0,0,1,2,Advay Golla,2701006929
SALE-OFFI-896,Available,Sale,2025-02-16,Om Complex,Shivar Garden,Mira Bhayandar,401105,Office Space,,1,1720,Carpet,10,2,Fully Furnished,South-West,0,21,seize distributed e-markets,14600000.0,,,0,1,1,Naveen Chakrabarti,917297009442
SALE-BUNG-897,Available,Sale,2024-02-16,Badami Apartments,Bhayandar East,Mira Bhayandar,401101,Bungalow,5.0,7,3450,Carpet,0,2,Fully Furnished,North,1,18,re-intermediate ubiquitous systems,37000000.0,,,0,1,2,Yashasvi Kakar,5112115158
SALE-BUNG-898,Available,Sale,2024-03-09,Sanghvi Apartments,Naya Nagar,Mira Bhayandar,401105,Bungalow,3.0,5,1948,Built-up,0,2,Fully Furnished,West,2,21,architect leading-edge paradigms,25200000.0,,,0,1,2,Akshay Sengupta,8967633237
RENT-SHOP-899,Available,Rent,2024-01-09,Bhatt Residency,Shivar Garden,Mira Bhayandar,401107,Shop,,0,1490,Carpet,0,2,Unfurnished,West,2,7,iterate robust web services,,172000.0,688000.0,0,0,2,Azad Mander,9550007099
RENT-OFFI-900,Available,Rent,2024-03-26,Tak Enclave,Golden Nest,Mira Bhayandar,401107,Office Space,,1,1127,Carpet,17,2,Unfurnished,South,1,19,utilize compelling niches,,177000.0,354000.0,0,1,2,Oscar Dhingra,3237090281
SALE-BUNG-901,Available,Sale,2023-12-10,Jhaveri Apartments,Mira Road East,Mira Bhayandar,401105,Bungalow,3.0,5,2567,Built-up,0,2,Semi-Furnished,North,1,21,unleash world-class initiatives,31500000.0,,,0,0,1,Eshana Kapoor,917154944637
SALE-BUNG-902,Available,Sale,2024-09-18,Sarin Plaza,Bhayandar West,Mira Bhayandar,401105,Bungalow,5.0,6,1887,Carpet,0,2,Semi-Furnished,West,0,25,deploy wireless e-business,45500000.0,,,0,1,2,Xavier Sodhi,8785121058
RENT-SHOP-903,Available,Rent,2025-04-30,Mody Park,Shivar Garden,Mira Bhayandar,401101,Shop,,0,2408,Built-up,7,2,Unfurnished,South,0,3,deploy extensible niches,,178000.0,534000.0,0,0,1,Ubika Seth,7748630977
RENT-APAR-904,Available,Rent,2024-12-12,Vora Park,Golden Nest,Mira Bhayandar,401105,Apartment,4.0,4,1736,Built-up,24,7,Unfurnished,South-West,0,2,engineer mission-critical bandwidth,,63000.0,126000.0,4611,1,1,Madhav Tara,913896682151
SALE-SHOP-905,Available,Sale,2025-07-04,Boase Apartments,Naya Nagar,Mira Bhayandar,401101,Shop,,0,2033,Carpet,2,2,Unfurnished,East,0,12,morph user-centric portals,12200000.0,,,0,1,1,Chakradev Ratti,2457815583
SALE-BUNG-906,Available,Sale,2024-07-10,Shenoy Heights,Bhayandar East,Mira Bhayandar,401105,Bungalow,4.0,5,3111,Built-up,0,2,Semi-Furnished,West,2,8,evolve viral schemas,40800000.0,,,0,1,2,Manan Chand,2211957569
RENT-APAR-907,Available,Rent,2024-09-18,Bawa Greens,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,4,1577,Built-up,23,23,Semi-Furnished,South,1,20,unleash innovative schemas,,65000.0,195000.0,4149,1,2,Eiravati Dar,917525852068
RENT-APAR-908,Available,Rent,2024-02-16,Vig Heights,Golden Nest,Mira Bhayandar,401105,Apartment,1.0,1,413,Carpet,5,21,Fully Furnished,East,2,20,syndicate user-centric ROI,,18000.0,72000.0,1405,0,1,Damyanti Patla,4964895899
SALE-BUNG-909,Available,Sale,2023-11-02,Bains Greens,Bhayandar West,Mira Bhayandar,401101,Bungalow,5.0,7,2545,Built-up,0,2,Fully Furnished,North,1,6,morph web-enabled e-commerce,46600000.0,,,0,0,1,Charan Bajwa,389476822
SALE-OFFI-910,Available,Sale,2024-12-24,Narasimhan Heights,Golden Nest,Mira Bhayandar,401107,Office Space,,1,1322,Carpet,25,2,Unfurnished,North-East,1,24,re-contextualize strategic initiatives,9500000.0,,,0,1,2,Sudiksha Sunder,4921830850
RENT-APAR-911,Available,Rent,2023-12-28,Sule Apartments,Bhayandar East,Mira Bhayandar,401107,Apartment,1.0,1,583,Carpet,13,28,Unfurnished,East,0,19,architect front-end bandwidth,,22000.0,88000.0,1931,1,2,Vedika Kurian,6066572397
SALE-APAR-912,Available,Sale,2024-10-11,Manne Residency,Shivar Garden,Mira Bhayandar,401101,Apartment,4.0,4,1876,Built-up,3,16,Unfurnished,West,2,9,syndicate sticky interfaces,15200000.0,,,7570,1,1,Baljiwan Dixit,916221060911
RENT-APAR-913,Available,Rent,2024-05-16,Prakash Gardens,Shanti Nagar,Mira Bhayandar,401105,Apartment,4.0,5,1330,Carpet,10,16,Unfurnished,South,1,3,drive strategic users,,42000.0,84000.0,4791,1,2,Rachit Wagle,7070702350
RENT-APAR-914,Available,Rent,2024-12-18,Sanghvi Plaza,Kanakia,Mira Bhayandar,401105,Apartment,3.0,4,1868,Built-up,24,25,Semi-Furnished,South-West,2,18,exploit interactive channels,,41000.0,82000.0,5059,0,2,Zaitra Sheth,5740270229
RENT-OFFI-915,Available,Rent,2023-12-24,Bhavsar Towers,Kanakia,Mira Bhayandar,401107,Office Space,,0,1100,Built-up,25,2,Semi-Furnished,East,2,2,optimize efficient synergies,,174000.0,696000.0,0,1,2,Charan Mitra,912562750736
SALE-BUNG-916,Available,Sale,2025-05-09,Bhattacharyya Towers,Jesal Park,Mira Bhayandar,401107,Bungalow,5.0,6,1900,Built-up,0,2,Fully Furnished,North,2,20,architect customized paradigms,41000000.0,,,0,1,1,Manya Buch,914128281143
SALE-BUNG-917,Available,Sale,2024-08-13,Kade Plaza,Mira Road East,Mira Bhayandar,401107,Bungalow,5.0,7,3411,Built-up,0,2,Semi-Furnished,South-West,2,2,harness interactive content,38200000.0,,,0,1,2,Harrison Chaudhry,915803014413
RENT-APAR-918,Available,Rent,2024-07-22,Nath Towers,Shivar Garden,Mira Bhayandar,401105,Apartment,3.0,3,1521,Built-up,23,14,Fully Furnished,East,2,7,facilitate e-business relationships,,54000.0,108000.0,5135,0,1,Anirudh Sengupta,911791822878
RENT-APAR-919,Available,Rent,2024-04-09,Sampath Gardens,Beverly Park,Mira Bhayandar,401107,Apartment,2.0,3,680,Built-up,23,11,Fully Furnished,North-East,1,13,leverage granular e-commerce,,36000.0,108000.0,1971,1,2,Varsha Sethi,913494425160
SALE-APAR-920,Available,Sale,2024-06-11,Mitter Greens,Naya Nagar,Mira Bhayandar,401105,Apartment,1.0,2,573,Built-up,4,22,Semi-Furnished,South-West,0,12,innovate turn-key action-items,6200000.0,,,2334,0,2,Ronith Pillay,4418978170
SALE-BUNG-921,Available,Sale,2023-09-19,Sodhi Enclave,Jesal Park,Mira Bhayandar,401105,Bungalow,5.0,6,2492,Built-up,0,2,Semi-Furnished,South,2,20,aggregate compelling users,37400000.0,,,0,0,2,Ethan Madan,919632678329
RENT-APAR-922,Available,Rent,2024-01-28,Banik Plaza,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,2,442,Built-up,24,5,Unfurnished,West,2,11,whiteboard revolutionary initiatives,,20000.0,40000.0,1400,0,1,Gunbir Kanda,7291062366
SALE-OFFI-923,Available,Sale,2023-11-10,Ramesh Gardens,Naya Nagar,Mira Bhayandar,401105,Office Space,,1,681,Built-up,15,2,Semi-Furnished,West,0,3,leverage enterprise mindshare,14100000.0,,,0,0,2,Laksh Menon,954352471
RENT-APAR-924,Available,Rent,2025-06-12,Deshmukh Residency,Kanakia,Mira Bhayandar,401107,Apartment,4.0,5,1372,Built-up,2,22,Semi-Furnished,East,0,16,extend rich web-readiness,,51000.0,255000.0,3966,0,1,Maanav Gokhale,5190451286
RENT-OFFI-925,Available,Rent,2023-11-28,Chada Apartments,Mira Road East,Mira Bhayandar,401107,Office Space,,1,406,Carpet,21,2,Semi-Furnished,South-West,0,22,matrix turn-key e-tailers,,98000.0,294000.0,0,1,1,Manbir Bava,8794974802
RENT-APAR-926,Available,Rent,2025-05-08,Datta Park,Golden Nest,Mira Bhayandar,401105,Apartment,4.0,4,1836,Built-up,19,5,Unfurnished,West,1,9,extend front-end infrastructures,,42000.0,168000.0,5194,1,2,Manya Prasad,1108583065
SALE-BUNG-927,Available,Sale,2023-07-26,Venkatesh Enclave,Kanakia,Mira Bhayandar,401101,Bungalow,3.0,5,2709,Carpet,0,2,Fully Furnished,South-West,2,18,scale enterprise e-services,29400000.0,,,0,0,2,Bishakha Soni,3411454123
SALE-SHOP-928,Available,Sale,2025-05-03,Agarwal Enclave,Kanakia,Mira Bhayandar,401101,Shop,,0,1668,Built-up,8,2,Unfurnished,South-West,1,17,incubate integrated systems,24600000.0,,,0,1,1,Yatin Gupta,910875075564
SALE-SHOP-929,Available,Sale,2024-02-06,Mukhopadhyay Plaza,Jesal Park,Mira Bhayandar,401107,Shop,,1,1255,Carpet,15,2,Unfurnished,North-East,2,16,brand world-class communities,11900000.0,,,0,1,1,Nisha Morar,910324812190
RENT-OFFI-930,Available,Rent,2025-03-21,Kar Enclave,Naya Nagar,Mira Bhayandar,401107,Office Space,,1,907,Built-up,25,2,Fully Furnished,East,2,10,engage e-business synergies,,57000.0,285000.0,0,1,1,Chatura Sagar,9202112014
SALE-OFFI-931,Available,Sale,2024-05-07,Comar Park,Naya Nagar,Mira Bhayandar,401107,Office Space,,1,1048,Built-up,23,2,Fully Furnished,East,2,13,productize sticky channels,36000000.0,,,0,1,2,Turvi Patla,919400140796
RENT-SHOP-932,Available,Rent,2025-06-20,Samra Gardens,Bhayandar West,Mira Bhayandar,401105,Shop,,0,997,Carpet,25,2,Unfurnished,North-East,0,17,e-enable robust action-items,,165000.0,330000.0,0,1,1,Aadhya Apte,387535881
SALE-OFFI-933,Available,Sale,2024-09-07,Wali Enclave,Shivar Garden,Mira Bhayandar,401101,Office Space,,0,2221,Built-up,24,2,Fully Furnished,West,2,5,facilitate out-of-the-box action-items,21500000.0,,,0,1,2,Chaitanya Walla,297283645
SALE-BUNG-934,Available,Sale,2025-04-26,Garde Towers,Bhayandar West,Mira Bhayandar,401107,Bungalow,3.0,5,2149,Built-up,0,2,Unfurnished,South-West,2,6,architect compelling metrics,46300000.0,,,0,1,2,Ishanvi Chaudhary,438800973
RENT-SHOP-935,Available,Rent,2025-04-03,Swaminathan Heights,Mira Road East,Mira Bhayandar,401107,Shop,,0,587,Carpet,24,2,Unfurnished,North-East,2,9,expedite efficient e-services,,106000.0,318000.0,0,1,1,Kala Borde,4862233834
RENT-APAR-936,Available,Rent,2024-02-22,Karan Heights,Jesal Park,Mira Bhayandar,401105,Apartment,4.0,4,1706,Carpet,25,8,Fully Furnished,North,1,21,embrace next-generation initiatives,,69000.0,138000.0,5953,1,2,Yamini Mani,1169085257
SALE-BUNG-937,Available,Sale,2024-02-08,Vora Towers,Golden Nest,Mira Bhayandar,401107,Bungalow,5.0,7,2078,Carpet,0,2,Semi-Furnished,North-East,1,9,re-intermediate web-enabled vortals,45300000.0,,,0,1,2,Abdul Natt,3846232709
SALE-BUNG-938,Available,Sale,2024-06-10,Lad Plaza,Kanakia,Mira Bhayandar,401105,Bungalow,5.0,7,3053,Carpet,0,2,Semi-Furnished,South,2,12,transform magnetic bandwidth,34900000.0,,,0,1,2,Madhav Dave,4485696872
RENT-APAR-939,Available,Rent,2025-05-29,Chatterjee Heights,Kanakia,Mira Bhayandar,401101,Apartment,4.0,4,1763,Carpet,22,9,Fully Furnished,West,2,9,repurpose mission-critical applications,,44000.0,132000.0,5529,0,1,Krishna Chandran,3660591136
SALE-BUNG-940,Available,Sale,2024-09-13,Grover Residency,Beverly Park,Mira Bhayandar,401105,Bungalow,5.0,7,2896,Carpet,0,2,Unfurnished,North-East,2,2,disintermediate one-to-one applications,31500000.0,,,0,1,2,Vansha Butala,910659877565
SALE-OFFI-941,Available,Sale,2024-12-08,Sura Complex,Jesal Park,Mira Bhayandar,401101,Office Space,,1,1541,Carpet,14,2,Fully Furnished,North-East,2,16,matrix revolutionary infrastructures,33500000.0,,,0,0,1,Sarthak Mody,7277633210
RENT-OFFI-942,Available,Rent,2024-11-18,Varty Enclave,Shanti Nagar,Mira Bhayandar,401107,Office Space,,1,992,Built-up,13,2,Unfurnished,South-West,2,25,exploit sticky supply-chains,,126000.0,504000.0,0,1,1,Dipta Dey,5043135794
