property_id,listing_status,listing_type,listing_date,closing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,area__sq__ft,asking_price__â_¹,monthly_rent__â_¹,final_price__â_¹,owner_name
SALE-OFFI-2449,Sold,Sale,2024-08-03,2024-10-12,Rastogi Towers,Bhayandar East,Mira Bhayandar,401101,Office Space,,1937,8100000.0,,7945109.0,Leela Dixit
SALE-SHOP-2450,Sold,Sale,2023-03-17,2023-06-09,Pathak Towers,Beverly Park,Mira Bhayandar,401101,Shop,,656,28300000.0,,27615871.0,Lajita Khosla
SALE-APAR-2451,Sold,Sale,2024-02-16,2024-03-17,Dube Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1523,23100000.0,,22695205.0,Isaac Kata
SALE-APAR-2452,Sold,Sale,2023-10-18,2023-11-29,Sharma Plaza,Mira Road East,Mira Bhayandar,401101,Apartment,2.0,1023,13100000.0,,12942004.0,Sanya Thakkar
SALE-SHOP-2453,Sold,Sale,2024-05-05,2024-06-11,Kale Residency,Kanakia,Mira Bhayandar,401101,Shop,,1476,22900000.0,,22610988.0,Krishna Dubey
RENT-APAR-2454,Rented,Rent,2025-03-21,2025-06-13,Shah Residency,Kanakia,Mira Bhayandar,401101,Apartment,2.0,908,,38000.0,38000.0,Balendra Dani
RENT-APAR-2455,Rented,Rent,2022-06-18,2022-07-22,Tella Plaza,Bhayandar West,Mira Bhayandar,401101,Apartment,1.0,402,,19000.0,19000.0,Orinder Bhattacharyya
RENT-APAR-2456,Rented,Rent,2021-12-26,2022-03-15,Bala Heights,Bhayandar West,Mira Bhayandar,401101,Apartment,3.0,1293,,51000.0,51000.0,Jalsa Choudhary
SALE-OFFI-2457,Sold,Sale,2021-05-12,2021-07-01,Goyal Complex,Golden Nest,Mira Bhayandar,401105,Office Space,,1036,10300000.0,,9834837.0,Ayaan Samra
RENT-APAR-2458,Rented,Rent,2020-10-14,2020-12-27,Cheema Park,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,902,,25000.0,25000.0,Jeet Buch
RENT-SHOP-2459,Rented,Rent,2025-05-11,2025-07-14,Saini Plaza,Bhayandar West,Mira Bhayandar,401105,Shop,,528,,112000.0,112000.0,Meera Parmer
SALE-OFFI-2460,Sold,Sale,2023-06-20,2023-09-16,Maharaj Towers,Mira Road East,Mira Bhayandar,401101,Office Space,,1621,17700000.0,,17556521.0,Yamini Shenoy
SALE-APAR-2461,Sold,Sale,2023-03-26,2023-06-12,Modi Park,Shanti Nagar,Mira Bhayandar,401101,Apartment,1.0,587,6300000.0,,6281525.0,Diya Gour
RENT-OFFI-2462,Rented,Rent,2024-09-23,2024-10-23,Nagi Heights,Kanakia,Mira Bhayandar,401101,Office Space,,318,,160000.0,160000.0,Ekansh Natarajan
SALE-SHOP-2463,Sold,Sale,2023-12-13,2024-01-15,Vig Park,Beverly Park,Mira Bhayandar,401101,Shop,,1251,36700000.0,,35844172.0,Aditya Venkataraman
SALE-OFFI-2464,Sold,Sale,2023-11-27,2024-02-04,Sibal Complex,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1226,35500000.0,,34568093.0,Aarini Kalla
SALE-OFFI-2465,Sold,Sale,2024-09-01,2024-10-07,Konda Park,Bhayandar East,Mira Bhayandar,401107,Office Space,,1645,39700000.0,,37976955.0,Azad Maharaj
SALE-OFFI-2466,Sold,Sale,2022-03-03,2022-05-09,Borde Plaza,Mira Road East,Mira Bhayandar,401101,Office Space,,629,32000000.0,,30595268.0,Chandresh Balan
SALE-APAR-2467,Sold,Sale,2024-09-19,2024-12-15,Butala Plaza,Mira Road East,Mira Bhayandar,401101,Apartment,2.0,865,8500000.0,,8372566.0,Yochana Khanna
SALE-APAR-2468,Sold,Sale,2024-06-13,2024-09-03,Chahal Residency,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,797,10100000.0,,9666714.0,Caleb Oommen
RENT-SHOP-2469,Rented,Rent,2022-04-18,2022-05-16,Behl Heights,Bhayandar West,Mira Bhayandar,401105,Shop,,415,,157000.0,157000.0,Irya Pant
RENT-OFFI-2470,Rented,Rent,2023-04-19,2023-06-07,Sandal Plaza,Bhayandar West,Mira Bhayandar,401101,Office Space,,1323,,161000.0,161000.0,Vamakshi Amble
SALE-OFFI-2471,Sold,Sale,2022-04-09,2022-07-05,Sachar Plaza,Golden Nest,Mira Bhayandar,401107,Office Space,,1834,28000000.0,,27238878.0,Yashoda Ramaswamy
RENT-OFFI-2472,Rented,Rent,2025-05-01,2025-06-15,Mishra Complex,Golden Nest,Mira Bhayandar,401107,Office Space,,544,,123000.0,123000.0,Baljiwan Guha
SALE-APAR-2473,Sold,Sale,2020-09-10,2020-12-06,Varghese Residency,Mira Road East,Mira Bhayandar,401105,Apartment,2.0,788,10700000.0,,10608323.0,Bahadurjit Rana
SALE-SHOP-2474,Sold,Sale,2021-11-21,2022-01-15,Sekhon Towers,Golden Nest,Mira Bhayandar,401105,Shop,,1173,29500000.0,,28239630.0,Advaith Cherian
RENT-APAR-2475,Rented,Rent,2021-11-25,2021-12-29,Upadhyay Heights,Shanti Nagar,Mira Bhayandar,401107,Apartment,3.0,1339,,49000.0,49000.0,Zashil Pandey
RENT-APAR-2476,Rented,Rent,2021-12-11,2022-01-10,Sarkar Residency,Bhayandar West,Mira Bhayandar,401105,Apartment,2.0,982,,39000.0,39000.0,Chatura Nadkarni
SALE-APAR-2477,Sold,Sale,2024-07-21,2024-09-22,Minhas Towers,Golden Nest,Mira Bhayandar,401105,Apartment,3.0,1217,17400000.0,,17260658.0,Christopher Raghavan
RENT-OFFI-2478,Rented,Rent,2021-04-09,2021-06-07,Raja Plaza,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1689,,185000.0,185000.0,Balhaar Tella
RENT-SHOP-2479,Rented,Rent,2021-02-08,2021-04-08,Shroff Heights,Shanti Nagar,Mira Bhayandar,401107,Shop,,2316,,136000.0,136000.0,Ojas Nadig
SALE-APAR-2480,Sold,Sale,2024-10-09,2024-12-16,Issac Park,Shanti Nagar,Mira Bhayandar,401105,Apartment,3.0,1378,24100000.0,,23897455.0,Unnati Choudhry
SALE-OFFI-2481,Sold,Sale,2021-06-30,2021-08-29,Mitter Complex,Beverly Park,Mira Bhayandar,401105,Office Space,,2432,37000000.0,,35324187.0,Devika Natarajan
SALE-OFFI-2482,Sold,Sale,2022-04-16,2022-05-20,Lata Plaza,Shanti Nagar,Mira Bhayandar,401107,Office Space,,2106,29700000.0,,28271256.0,Akshay Uppal
RENT-SHOP-2483,Rented,Rent,2020-09-22,2020-11-24,Ratti Plaza,Shanti Nagar,Mira Bhayandar,401107,Shop,,2115,,59000.0,59000.0,Saanvi Chowdhury
RENT-APAR-2484,Rented,Rent,2021-06-25,2021-09-18,Kala Complex,Mira Road East,Mira Bhayandar,401107,Apartment,3.0,1369,,46000.0,46000.0,Yashvi Deshmukh
SALE-OFFI-2485,Sold,Sale,2022-10-25,2022-12-03,Johal Park,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1804,30300000.0,,29999621.0,George Boase
SALE-OFFI-2486,Sold,Sale,2024-05-06,2024-06-20,Konda Residency,Golden Nest,Mira Bhayandar,401105,Office Space,,2454,22900000.0,,21883360.0,Samar Naik
SALE-OFFI-2487,Sold,Sale,2020-08-08,2020-10-14,Toor Residency,Bhayandar West,Mira Bhayandar,401107,Office Space,,2168,26100000.0,,25603278.0,Rayaan Kata
SALE-SHOP-2488,Sold,Sale,2021-04-30,2021-05-25,Shenoy Complex,Kanakia,Mira Bhayandar,401101,Shop,,1450,12200000.0,,12172056.0,Bishakha Sahni
SALE-APAR-2489,Sold,Sale,2021-09-20,2021-12-04,Palla Complex,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1211,15700000.0,,15312358.0,Yatan Kala
RENT-APAR-2490,Rented,Rent,2024-05-05,2024-07-15,Modi Residency,Shanti Nagar,Mira Bhayandar,401107,Apartment,2.0,750,,28000.0,28000.0,Abha Menon
RENT-OFFI-2491,Rented,Rent,2022-03-10,2022-03-30,Patil Towers,Bhayandar East,Mira Bhayandar,401105,Office Space,,2099,,170000.0,170000.0,Mohammed Rao
SALE-SHOP-2492,Sold,Sale,2024-02-24,2024-04-16,Devan Plaza,Golden Nest,Mira Bhayandar,401107,Shop,,1838,33900000.0,,33568052.0,Pranav Sidhu
SALE-APAR-2493,Sold,Sale,2024-10-07,2024-11-12,Kadakia Plaza,Golden Nest,Mira Bhayandar,401101,Apartment,3.0,1506,21600000.0,,20984421.0,Nisha Dasgupta
SALE-OFFI-2494,Sold,Sale,2020-08-17,2020-09-14,Majumdar Towers,Bhayandar East,Mira Bhayandar,401101,Office Space,,2219,33200000.0,,32090638.0,Lucky Seshadri
SALE-APAR-2495,Sold,Sale,2022-01-12,2022-02-25,Choudhary Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,2.0,969,11200000.0,,10653045.0,Ganga Kara
SALE-OFFI-2496,Sold,Sale,2023-10-29,2023-12-01,Nagar Park,Bhayandar West,Mira Bhayandar,401107,Office Space,,904,10300000.0,,10127065.0,Priya Date
RENT-SHOP-2497,Rented,Rent,2021-04-17,2021-07-12,Kala Plaza,Shanti Nagar,Mira Bhayandar,401107,Shop,,2337,,141000.0,141000.0,Yashvi Raman
RENT-SHOP-2498,Rented,Rent,2023-08-14,2023-11-11,Bansal Plaza,Golden Nest,Mira Bhayandar,401101,Shop,,1776,,55000.0,55000.0,Leena Narang
RENT-SHOP-2499,Rented,Rent,2022-05-18,2022-07-30,Gopal Plaza,Golden Nest,Mira Bhayandar,401107,Shop,,2191,,94000.0,94000.0,Gagan Anand
SALE-SHOP-2500,Sold,Sale,2020-09-14,2020-10-14,Gokhale Complex,Bhayandar West,Mira Bhayandar,401105,Shop,,361,20500000.0,,20021896.0,Wahab Dhillon
RENT-APAR-2501,Rented,Rent,2021-04-28,2021-06-26,Prabhu Residency,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,1417,,56000.0,56000.0,Yasti Buch
SALE-APAR-2502,Sold,Sale,2022-07-18,2022-09-13,Baral Towers,Golden Nest,Mira Bhayandar,401105,Apartment,3.0,1531,19300000.0,,18693580.0,Vinaya Sarin
RENT-OFFI-2503,Rented,Rent,2024-02-06,2024-03-15,Andra Towers,Bhayandar West,Mira Bhayandar,401107,Office Space,,2425,,123000.0,123000.0,Ekalinga Murty
RENT-OFFI-2504,Rented,Rent,2021-05-24,2021-07-17,Nair Park,Shanti Nagar,Mira Bhayandar,401107,Office Space,,1132,,148000.0,148000.0,Devansh Srinivasan
RENT-APAR-2505,Rented,Rent,2025-03-14,2025-05-12,Dutt Park,Beverly Park,Mira Bhayandar,401105,Apartment,2.0,773,,36000.0,36000.0,Harita Sidhu
SALE-APAR-2506,Sold,Sale,2022-04-16,2022-07-10,Sarna Complex,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,501,6500000.0,,6320039.0,Manthan Char
SALE-SHOP-2507,Sold,Sale,2025-04-03,2025-06-21,Kuruvilla Plaza,Shanti Nagar,Mira Bhayandar,401101,Shop,,1269,9400000.0,,8962826.0,Pushti Mallick
SALE-APAR-2508,Sold,Sale,2023-04-30,2023-05-22,Saxena Residency,Golden Nest,Mira Bhayandar,401105,Apartment,1.0,680,5300000.0,,5207129.0,Ubika Yohannan
RENT-APAR-2509,Rented,Rent,2024-03-07,2024-04-20,Chakrabarti Plaza,Bhayandar West,Mira Bhayandar,401101,Apartment,2.0,1010,,33000.0,33000.0,Arjun Parmar
RENT-SHOP-2510,Rented,Rent,2022-01-26,2022-02-15,Wable Heights,Shanti Nagar,Mira Bhayandar,401107,Shop,,1106,,180000.0,180000.0,Om Chad
SALE-APAR-2511,Sold,Sale,2024-07-30,2024-10-20,Pandit Plaza,Bhayandar East,Mira Bhayandar,401101,Apartment,1.0,501,7100000.0,,6884920.0,Gaurang Dara
SALE-APAR-2512,Sold,Sale,2021-06-10,2021-07-26,Dass Park,Shanti Nagar,Mira Bhayandar,401107,Apartment,2.0,1032,8600000.0,,8287626.0,Ekta Nath
RENT-SHOP-2513,Rented,Rent,2023-06-03,2023-07-31,Khatri Residency,Kanakia,Mira Bhayandar,401107,Shop,,2009,,111000.0,111000.0,Wahab Dey
SALE-SHOP-2514,Sold,Sale,2025-02-22,2025-03-17,Choudhry Heights,Golden Nest,Mira Bhayandar,401105,Shop,,538,16900000.0,,16261954.0,Zinal Purohit
SALE-SHOP-2515,Sold,Sale,2024-11-27,2025-01-15,Mohanty Plaza,Bhayandar West,Mira Bhayandar,401105,Shop,,1290,25500000.0,,25371139.0,Samar Bir
RENT-SHOP-2516,Rented,Rent,2025-06-05,2025-07-20,Karan Residency,Kanakia,Mira Bhayandar,401105,Shop,,647,,111000.0,111000.0,Niharika Puri
SALE-OFFI-2517,Sold,Sale,2023-06-05,2023-07-28,Sura Plaza,Golden Nest,Mira Bhayandar,401101,Office Space,,369,23900000.0,,23091852.0,Pallavi Pandit
SALE-OFFI-2518,Sold,Sale,2025-02-12,2025-03-29,Mangal Park,Bhayandar West,Mira Bhayandar,401105,Office Space,,778,7900000.0,,7539826.0,Advika Nazareth
SALE-SHOP-2519,Sold,Sale,2021-09-03,2021-11-17,Das Complex,Kanakia,Mira Bhayandar,401101,Shop,,2409,35700000.0,,34617592.0,Christopher Virk
SALE-APAR-2520,Sold,Sale,2024-09-01,2024-10-23,Baral Towers,Shanti Nagar,Mira Bhayandar,401107,Apartment,1.0,628,4600000.0,,4513282.0,Noah Butala
RENT-APAR-2521,Rented,Rent,2021-11-27,2022-01-19,Sahota Plaza,Bhayandar East,Mira Bhayandar,401107,Apartment,1.0,610,,17000.0,17000.0,Chaaya Chacko
RENT-OFFI-2522,Rented,Rent,2023-07-24,2023-09-04,Loke Park,Bhayandar West,Mira Bhayandar,401101,Office Space,,662,,131000.0,131000.0,Tejas Shroff
SALE-SHOP-2523,Sold,Sale,2021-04-01,2021-06-16,Hora Towers,Golden Nest,Mira Bhayandar,401107,Shop,,1878,34700000.0,,34562735.0,Hamsini Seth
RENT-SHOP-2524,Rented,Rent,2021-03-06,2021-04-03,Bala Towers,Shanti Nagar,Mira Bhayandar,401107,Shop,,669,,74000.0,74000.0,Diya Master
SALE-APAR-2525,Sold,Sale,2020-08-13,2020-09-03,Reddy Heights,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,1203,20500000.0,,20312870.0,Zehaan Tella
SALE-SHOP-2526,Sold,Sale,2025-05-03,2025-06-09,Parekh Plaza,Bhayandar West,Mira Bhayandar,401107,Shop,,2076,9800000.0,,9680582.0,Unnati Patla
RENT-SHOP-2527,Rented,Rent,2024-10-14,2024-11-21,Gour Plaza,Kanakia,Mira Bhayandar,401107,Shop,,1701,,179000.0,179000.0,Omisha Kamdar
RENT-APAR-2528,Rented,Rent,2022-09-03,2022-11-18,Sarraf Park,Kanakia,Mira Bhayandar,401101,Apartment,2.0,927,,34000.0,34000.0,Yauvani Hayre
SALE-APAR-2529,Sold,Sale,2020-10-03,2020-11-05,Chander Complex,Mira Road East,Mira Bhayandar,401101,Apartment,3.0,1125,21700000.0,,21094174.0,Gauri Sengupta
SALE-APAR-2530,Sold,Sale,2023-10-10,2023-12-29,Venkatesh Park,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1407,15700000.0,,15600187.0,Rachita Lall
RENT-SHOP-2531,Rented,Rent,2024-07-31,2024-10-04,Choudhary Park,Bhayandar West,Mira Bhayandar,401107,Shop,,2250,,152000.0,152000.0,Om Deol
SALE-SHOP-2532,Sold,Sale,2022-06-27,2022-09-18,Sankar Plaza,Bhayandar West,Mira Bhayandar,401105,Shop,,2446,24900000.0,,24057814.0,Amol Manne
SALE-SHOP-2533,Sold,Sale,2021-10-06,2021-11-29,Sha Plaza,Kanakia,Mira Bhayandar,401101,Shop,,1082,31400000.0,,30484309.0,Kashish Oza
RENT-APAR-2534,Rented,Rent,2024-05-07,2024-06-25,Mani Residency,Kanakia,Mira Bhayandar,401101,Apartment,3.0,1419,,47000.0,47000.0,Varsha Salvi
SALE-OFFI-2535,Sold,Sale,2025-07-15,2025-08-05,De Heights,Bhayandar West,Mira Bhayandar,401107,Office Space,,2043,9500000.0,,9216271.0,Mugdha Sule
SALE-OFFI-2536,Sold,Sale,2021-02-26,2021-04-21,Pillay Towers,Bhayandar West,Mira Bhayandar,401101,Office Space,,1283,15100000.0,,14961645.0,Unnati Dash
RENT-SHOP-2537,Rented,Rent,2022-05-11,2022-06-30,Yadav Residency,Bhayandar East,Mira Bhayandar,401101,Shop,,322,,200000.0,200000.0,Oliver Raghavan
SALE-SHOP-2538,Sold,Sale,2021-06-18,2021-09-13,Peri Complex,Mira Road East,Mira Bhayandar,401107,Shop,,878,13800000.0,,13212508.0,Yoshita Jayaraman
SALE-OFFI-2539,Sold,Sale,2022-06-13,2022-08-19,Kar Park,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1567,36100000.0,,35240490.0,Elijah Bassi
RENT-APAR-2540,Rented,Rent,2024-01-31,2024-03-29,Deshmukh Park,Bhayandar East,Mira Bhayandar,401107,Apartment,2.0,786,,32000.0,32000.0,Ekbal Gupta
RENT-SHOP-2541,Rented,Rent,2020-09-12,2020-11-26,Thakur Plaza,Bhayandar East,Mira Bhayandar,401107,Shop,,2028,,89000.0,89000.0,Onkar Yohannan
SALE-OFFI-2542,Sold,Sale,2023-11-18,2023-12-09,Bakshi Park,Mira Road East,Mira Bhayandar,401107,Office Space,,582,13100000.0,,12831194.0,Jagvi Keer
RENT-SHOP-2543,Rented,Rent,2025-04-17,2025-06-02,Sidhu Park,Shanti Nagar,Mira Bhayandar,401107,Shop,,1856,,158000.0,158000.0,Ati Walia
SALE-OFFI-2544,Sold,Sale,2025-05-06,2025-07-16,Venkataraman Park,Beverly Park,Mira Bhayandar,401105,Office Space,,1288,13600000.0,,13260691.0,Nicholas Dugal
SALE-SHOP-2545,Sold,Sale,2024-09-20,2024-10-14,Malhotra Plaza,Beverly Park,Mira Bhayandar,401107,Shop,,510,38800000.0,,37050531.0,Rishi Jaggi
SALE-OFFI-2546,Sold,Sale,2021-11-27,2022-01-08,Dugal Complex,Golden Nest,Mira Bhayandar,401107,Office Space,,823,14500000.0,,14040071.0,Yashodhara Bose
SALE-APAR-2547,Sold,Sale,2021-02-28,2021-03-25,Rau Heights,Bhayandar West,Mira Bhayandar,401101,Apartment,3.0,1643,15600000.0,,15383792.0,Bhavika Mammen
SALE-SHOP-2548,Sold,Sale,2022-03-01,2022-05-28,Pingle Heights,Bhayandar West,Mira Bhayandar,401105,Shop,,425,9500000.0,,9455661.0,Aarush Gara
SALE-OFFI-2549,Sold,Sale,2021-12-01,2022-02-04,Mohanty Heights,Shanti Nagar,Mira Bhayandar,401105,Office Space,,690,13300000.0,,12855837.0,Bakhshi Anand
SALE-OFFI-2550,Sold,Sale,2021-05-03,2021-07-20,Saran Complex,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1035,34800000.0,,33099347.0,Harsh Bains
SALE-OFFI-2551,Sold,Sale,2021-11-27,2021-12-25,Sodhi Towers,Bhayandar East,Mira Bhayandar,401107,Office Space,,1246,26500000.0,,26433495.0,Tara Chandran
SALE-OFFI-2552,Sold,Sale,2024-03-04,2024-04-03,Bansal Towers,Golden Nest,Mira Bhayandar,401101,Office Space,,780,14800000.0,,14183578.0,Hamsini Borde
RENT-SHOP-2553,Rented,Rent,2021-05-30,2021-07-04,Madan Plaza,Bhayandar East,Mira Bhayandar,401107,Shop,,2388,,80000.0,80000.0,Yashoda Mammen
SALE-SHOP-2554,Sold,Sale,2023-03-20,2023-05-27,Dara Residency,Golden Nest,Mira Bhayandar,401105,Shop,,1701,12300000.0,,11847511.0,Wakeeta Oza
SALE-OFFI-2555,Sold,Sale,2021-11-18,2022-01-19,Talwar Towers,Mira Road East,Mira Bhayandar,401105,Office Space,,1721,14200000.0,,14089067.0,Hemang Dube
SALE-OFFI-2556,Sold,Sale,2024-02-11,2024-04-15,Babu Plaza,Shanti Nagar,Mira Bhayandar,401101,Office Space,,547,7600000.0,,7538096.0,Jackson Singhal
SALE-APAR-2557,Sold,Sale,2024-10-01,2024-10-26,Sha Park,Kanakia,Mira Bhayandar,401105,Apartment,1.0,450,7800000.0,,7428391.0,Nisha Thaker
SALE-APAR-2558,Sold,Sale,2023-04-06,2023-06-02,Krish Towers,Golden Nest,Mira Bhayandar,401101,Apartment,3.0,1360,25000000.0,,24700841.0,Owen Kumer
RENT-APAR-2559,Rented,Rent,2022-05-17,2022-08-15,Bhandari Towers,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,601,,19000.0,19000.0,Vedhika Gour
RENT-SHOP-2560,Rented,Rent,2021-07-19,2021-09-14,Chakraborty Plaza,Bhayandar West,Mira Bhayandar,401107,Shop,,722,,125000.0,125000.0,Mekhala Mallick
RENT-SHOP-2561,Rented,Rent,2022-01-28,2022-04-09,Sule Park,Kanakia,Mira Bhayandar,401101,Shop,,2069,,71000.0,71000.0,Raghav Dugar
SALE-APAR-2562,Sold,Sale,2022-06-09,2022-08-12,Dar Plaza,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,519,6200000.0,,6166415.0,Wishi Mahajan
SALE-OFFI-2563,Sold,Sale,2024-06-27,2024-08-04,Cherian Complex,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1085,29000000.0,,28674978.0,Priya Gulati
RENT-OFFI-2564,Rented,Rent,2024-12-16,2025-01-18,Sen Plaza,Beverly Park,Mira Bhayandar,401107,Office Space,,2167,,110000.0,110000.0,Sanaya Atwal
RENT-SHOP-2565,Rented,Rent,2021-04-01,2021-06-02,Chanda Residency,Kanakia,Mira Bhayandar,401107,Shop,,2372,,186000.0,186000.0,Watika Batra
RENT-SHOP-2566,Rented,Rent,2024-05-22,2024-07-19,Sharaf Park,Shanti Nagar,Mira Bhayandar,401105,Shop,,320,,142000.0,142000.0,Lakshmi Ray
RENT-APAR-2567,Rented,Rent,2025-07-19,2025-10-07,Kalla Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,2.0,961,,29000.0,29000.0,Abeer Walia
SALE-SHOP-2568,Sold,Sale,2020-10-30,2021-01-05,Sura Heights,Bhayandar East,Mira Bhayandar,401107,Shop,,723,23900000.0,,22941726.0,Krishna Kapur
RENT-OFFI-2569,Rented,Rent,2025-04-29,2025-07-25,Vig Towers,Golden Nest,Mira Bhayandar,401105,Office Space,,1256,,92000.0,92000.0,Aarnav Guha
RENT-SHOP-2570,Rented,Rent,2022-09-15,2022-10-18,Hayre Complex,Bhayandar West,Mira Bhayandar,401101,Shop,,1064,,174000.0,174000.0,Onveer Karnik
SALE-OFFI-2571,Sold,Sale,2024-10-28,2024-12-16,Contractor Plaza,Bhayandar East,Mira Bhayandar,401101,Office Space,,470,28900000.0,,28788578.0,Veda Hari
SALE-SHOP-2572,Sold,Sale,2021-02-18,2021-03-26,Barman Park,Beverly Park,Mira Bhayandar,401107,Shop,,2498,34500000.0,,33562745.0,Mekhala Mani
RENT-OFFI-2573,Rented,Rent,2025-05-19,2025-07-26,Badal Complex,Bhayandar East,Mira Bhayandar,401101,Office Space,,1445,,121000.0,121000.0,Madhav Saini
RENT-OFFI-2574,Rented,Rent,2022-12-27,2023-03-25,Kuruvilla Residency,Kanakia,Mira Bhayandar,401107,Office Space,,1191,,197000.0,197000.0,Rajata Rout
RENT-OFFI-2575,Rented,Rent,2024-04-09,2024-05-26,Palla Park,Bhayandar East,Mira Bhayandar,401105,Office Space,,1370,,99000.0,99000.0,Christopher Pau
RENT-APAR-2576,Rented,Rent,2022-02-28,2022-04-07,Bhattacharyya Park,Mira Road East,Mira Bhayandar,401101,Apartment,2.0,1098,,37000.0,37000.0,Amara Butala
SALE-SHOP-2577,Sold,Sale,2024-12-06,2025-02-16,Sarin Complex,Kanakia,Mira Bhayandar,401101,Shop,,306,19200000.0,,18854531.0,Tristan Madan
SALE-APAR-2578,Sold,Sale,2020-12-24,2021-03-09,Pillai Park,Kanakia,Mira Bhayandar,401107,Apartment,1.0,553,7200000.0,,7178766.0,Manya Chaudhuri
SALE-SHOP-2579,Sold,Sale,2025-05-05,2025-07-03,Pillai Residency,Bhayandar East,Mira Bhayandar,401105,Shop,,1814,24400000.0,,23912836.0,Hemangini Roy
RENT-SHOP-2580,Rented,Rent,2022-08-07,2022-08-28,Parmer Plaza,Beverly Park,Mira Bhayandar,401101,Shop,,331,,142000.0,142000.0,Wriddhish Chandra
SALE-SHOP-2581,Sold,Sale,2021-03-31,2021-05-01,Bath Residency,Bhayandar East,Mira Bhayandar,401105,Shop,,1456,31500000.0,,31029453.0,William Dâ€™Alia
SALE-OFFI-2582,Sold,Sale,2022-09-03,2022-10-10,Vohra Park,Beverly Park,Mira Bhayandar,401105,Office Space,,1676,37500000.0,,36616897.0,Naveen Chaudhry
RENT-APAR-2583,Rented,Rent,2021-12-17,2022-02-07,Parsa Towers,Beverly Park,Mira Bhayandar,401105,Apartment,3.0,1221,,44000.0,44000.0,Pratyush Shroff
SALE-OFFI-2584,Sold,Sale,2020-10-27,2021-01-24,Borde Heights,Beverly Park,Mira Bhayandar,401105,Office Space,,307,29700000.0,,28263376.0,Bhavini Rege
SALE-SHOP-2585,Sold,Sale,2023-09-27,2023-11-18,Sunder Heights,Kanakia,Mira Bhayandar,401105,Shop,,1078,22700000.0,,22004227.0,Udarsh Kota
RENT-APAR-2586,Rented,Rent,2021-01-23,2021-03-24,Talwar Plaza,Beverly Park,Mira Bhayandar,401107,Apartment,1.0,457,,17000.0,17000.0,Rishi Bawa
SALE-SHOP-2587,Sold,Sale,2021-05-03,2021-06-27,Guha Complex,Bhayandar West,Mira Bhayandar,401101,Shop,,1805,9900000.0,,9533858.0,Pavani Sankar
RENT-SHOP-2588,Rented,Rent,2025-03-13,2025-05-05,Sangha Towers,Bhayandar West,Mira Bhayandar,401105,Shop,,1247,,62000.0,62000.0,Bimala Sankar
RENT-OFFI-2589,Rented,Rent,2024-01-26,2024-03-22,Sane Plaza,Kanakia,Mira Bhayandar,401105,Office Space,,1951,,82000.0,82000.0,Aradhana Prabhakar
SALE-SHOP-2590,Sold,Sale,2021-06-05,2021-07-15,Kapur Complex,Mira Road East,Mira Bhayandar,401105,Shop,,1836,27500000.0,,26479977.0,Ekani Talwar
RENT-OFFI-2591,Rented,Rent,2023-12-24,2024-02-23,Kamdar Heights,Beverly Park,Mira Bhayandar,401107,Office Space,,1936,,133000.0,133000.0,Yashica Rau
RENT-SHOP-2592,Rented,Rent,2021-02-11,2021-03-28,Mittal Residency,Kanakia,Mira Bhayandar,401101,Shop,,1398,,98000.0,98000.0,Bhavani Thaman
RENT-OFFI-2593,Rented,Rent,2024-12-31,2025-03-06,Swamy Complex,Bhayandar East,Mira Bhayandar,401101,Office Space,,1448,,158000.0,158000.0,Bhavya Lalla
SALE-SHOP-2594,Sold,Sale,2021-11-01,2022-01-30,Sahni Plaza,Mira Road East,Mira Bhayandar,401101,Shop,,2065,15800000.0,,15198384.0,Gabriel Kapadia
SALE-APAR-2595,Sold,Sale,2022-09-30,2022-11-30,Tandon Complex,Beverly Park,Mira Bhayandar,401105,Apartment,2.0,823,10400000.0,,10206382.0,Aahana Borah
SALE-APAR-2596,Sold,Sale,2023-07-01,2023-09-26,Aurora Plaza,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,1287,22300000.0,,21888999.0,Chameli Tailor
SALE-OFFI-2597,Sold,Sale,2021-04-03,2021-06-15,Chand Residency,Kanakia,Mira Bhayandar,401107,Office Space,,612,30600000.0,,30074413.0,Mohammed Choudhry
RENT-SHOP-2598,Rented,Rent,2021-06-17,2021-07-07,Trivedi Towers,Shanti Nagar,Mira Bhayandar,401107,Shop,,1639,,75000.0,75000.0,Prisha Reddy
