client_id,client_name,property_id,similarity_score,bhk_match,location_match,price_match,listing_type,furnishing_match
CL-1710,Aarush Sarkar,SALE-APAR-185,70.0,2.0,golden nest,9000000.0,Sale,Unfurnished
CL-1710,Aarush Sarkar,SALE-APAR-254,70.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1710,Aarush Sarkar,SALE-APAR-622,70.0,2.0,shivar garden,9500000.0,Sale,Unfurnished
CL-1710,Aarush Sarkar,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1710,Aarush Sarkar,SALE-APAR-697,70.0,2.0,jesal park,8100000.0,Sale,Unfurnished
CL-1710,Aarush Sarkar,SALE-APAR-722,70.0,2.0,jesal park,8100000.0,Sale,Semi-Furnished
CL-1711,Owen Rattan,RENT-APAR-955,80.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1711,Owen Rattan,RENT-APAR-825,75.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1711,Owen Rattan,RENT-APAR-187,65.0,2.0,bhayandar west,37000.0,Rent,Semi-Furnished
CL-1711,Owen Rattan,RENT-APAR-443,65.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1711,Owen Rattan,RENT-APAR-444,65.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1711,Owen Rattan,RENT-APAR-474,65.0,1.0,bhayandar west,24000.0,Rent,Unfurnished
CL-1711,Owen Rattan,RENT-APAR-705,65.0,3.0,bhayandar west,52000.0,Rent,Unfurnished
CL-1711,Owen Rattan,RENT-APAR-706,65.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1711,Owen Rattan,RENT-APAR-746,65.0,4.0,jesal park,40000.0,Rent,Unfurnished
CL-1711,Owen Rattan,RENT-APAR-272,60.0,2.0,beverly park,35000.0,Rent,Unfurnished
CL-1712,Tripti Chawla,SALE-APAR-844,85.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1712,Tripti Chawla,SALE-APAR-460,80.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1712,Tripti Chawla,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1712,Tripti Chawla,SALE-APAR-517,75.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1712,Tripti Chawla,SALE-APAR-110,70.0,2.0,beverly park,9800000.0,Sale,Semi-Furnished
CL-1712,Tripti Chawla,SALE-APAR-121,70.0,2.0,shivar garden,9300000.0,Sale,Fully Furnished
CL-1712,Tripti Chawla,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1712,Tripti Chawla,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1712,Tripti Chawla,SALE-APAR-622,70.0,2.0,shivar garden,9500000.0,Sale,Unfurnished
CL-1712,Tripti Chawla,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1713,Eta Murty,SALE-APAR-526,90.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1713,Eta Murty,SALE-APAR-995,80.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1713,Eta Murty,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1713,Eta Murty,SALE-APAR-517,75.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1713,Eta Murty,SALE-APAR-196,70.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1713,Eta Murty,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1713,Eta Murty,SALE-APAR-528,70.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1713,Eta Murty,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1713,Eta Murty,SALE-APAR-844,70.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1713,Eta Murty,SALE-APAR-954,70.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1714,Ati Mani,SALE-APAR-1024,90.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1714,Ati Mani,SALE-APAR-145,80.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1714,Ati Mani,SALE-APAR-271,80.0,3.0,bhayandar west,21200000.0,Sale,Semi-Furnished
CL-1714,Ati Mani,SALE-APAR-509,80.0,4.0,bhayandar west,21000000.0,Sale,Semi-Furnished
CL-1714,Ati Mani,SALE-APAR-289,75.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1714,Ati Mani,SALE-APAR-493,75.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1714,Ati Mani,SALE-APAR-579,75.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1714,Ati Mani,SALE-APAR-363,70.0,4.0,bhayandar east,21400000.0,Sale,Semi-Furnished
CL-1714,Ati Mani,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1714,Ati Mani,SALE-APAR-431,70.0,3.0,naya nagar,23200000.0,Sale,Semi-Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-250,90.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-295,90.0,2.0,shivar garden,36000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-391,90.0,2.0,golden nest,37000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-883,90.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-1023,90.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-162,85.0,2.0,naya nagar,33000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-494,85.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-706,85.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-919,85.0,2.0,beverly park,36000.0,Rent,Fully Furnished
CL-1715,Chakrika Ganguly,RENT-APAR-272,80.0,2.0,beverly park,35000.0,Rent,Unfurnished
CL-1716,Varenya Majumdar,SALE-APAR-995,75.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1716,Varenya Majumdar,SALE-APAR-1093,75.0,2.0,bhayandar west,14200000.0,Sale,Semi-Furnished
CL-1716,Varenya Majumdar,SALE-APAR-844,70.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1716,Varenya Majumdar,SALE-SHOP-159,65.0,,bhayandar west,13900000.0,Sale,Unfurnished
CL-1716,Varenya Majumdar,SALE-SHOP-274,65.0,,bhayandar west,12900000.0,Sale,Unfurnished
CL-1716,Varenya Majumdar,SALE-OFFI-322,65.0,,bhayandar west,13100000.0,Sale,Unfurnished
CL-1716,Varenya Majumdar,SALE-APAR-460,65.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1716,Varenya Majumdar,SALE-APAR-526,65.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1716,Varenya Majumdar,SALE-SHOP-330,60.0,,bhayandar west,10900000.0,Sale,Unfurnished
CL-1716,Varenya Majumdar,SALE-BUNG-360,60.0,3.0,bhayandar west,25200000.0,Sale,Unfurnished
CL-1717,Vihaan Sen,RENT-APAR-825,95.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1717,Vihaan Sen,RENT-APAR-446,90.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1717,Vihaan Sen,RENT-APAR-877,90.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1717,Vihaan Sen,RENT-APAR-914,90.0,3.0,kanakia,41000.0,Rent,Semi-Furnished
CL-1717,Vihaan Sen,RENT-APAR-926,90.0,4.0,golden nest,42000.0,Rent,Unfurnished
CL-1717,Vihaan Sen,RENT-APAR-443,85.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1717,Vihaan Sen,RENT-APAR-605,85.0,4.0,beverly park,41000.0,Rent,Unfurnished
CL-1717,Vihaan Sen,RENT-APAR-746,85.0,4.0,jesal park,40000.0,Rent,Unfurnished
CL-1717,Vihaan Sen,RENT-APAR-913,85.0,4.0,shanti nagar,42000.0,Rent,Unfurnished
CL-1717,Vihaan Sen,RENT-APAR-223,80.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1718,Kamya Kakar,SALE-APAR-579,80.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-APAR-1075,80.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-APAR-389,70.0,3.0,golden nest,16600000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-APAR-517,70.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1718,Kamya Kakar,SALE-SHOP-396,65.0,,mira road east,15500000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-OFFI-489,65.0,,mira road east,16600000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-SHOP-492,65.0,,mira road east,14100000.0,Sale,Unfurnished
CL-1718,Kamya Kakar,SALE-APAR-526,65.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1718,Kamya Kakar,SALE-OFFI-646,65.0,,mira road east,15900000.0,Sale,Semi-Furnished
CL-1719,Jyoti Baria,SALE-APAR-180,90.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1719,Jyoti Baria,SALE-APAR-490,90.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1719,Jyoti Baria,SALE-APAR-770,90.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1719,Jyoti Baria,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1719,Jyoti Baria,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1719,Jyoti Baria,SALE-APAR-1086,80.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1719,Jyoti Baria,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1719,Jyoti Baria,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1719,Jyoti Baria,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1719,Jyoti Baria,SALE-APAR-1030,75.0,1.0,bhayandar west,6800000.0,Sale,Unfurnished
CL-1720,Ojasvi Saini,SALE-APAR-120,80.0,1.0,naya nagar,6700000.0,Sale,Fully Furnished
CL-1720,Ojasvi Saini,SALE-APAR-133,80.0,1.0,shivar garden,7400000.0,Sale,Semi-Furnished
CL-1720,Ojasvi Saini,SALE-APAR-196,80.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1720,Ojasvi Saini,SALE-APAR-339,80.0,1.0,kanakia,7400000.0,Sale,Fully Furnished
CL-1720,Ojasvi Saini,SALE-APAR-365,80.0,1.0,beverly park,6900000.0,Sale,Fully Furnished
CL-1720,Ojasvi Saini,SALE-APAR-490,80.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1720,Ojasvi Saini,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1720,Ojasvi Saini,SALE-APAR-591,80.0,1.0,golden nest,6900000.0,Sale,Fully Furnished
CL-1720,Ojasvi Saini,SALE-APAR-771,80.0,1.0,golden nest,7100000.0,Sale,Unfurnished
CL-1720,Ojasvi Saini,SALE-APAR-859,80.0,1.0,kanakia,6600000.0,Sale,Semi-Furnished
CL-1721,Yashawini Kaul,SALE-APAR-995,80.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1721,Yashawini Kaul,SALE-APAR-1093,75.0,2.0,bhayandar west,14200000.0,Sale,Semi-Furnished
CL-1721,Yashawini Kaul,SALE-APAR-844,70.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1721,Yashawini Kaul,SALE-SHOP-159,65.0,,bhayandar west,13900000.0,Sale,Unfurnished
CL-1721,Yashawini Kaul,SALE-SHOP-274,65.0,,bhayandar west,12900000.0,Sale,Unfurnished
CL-1721,Yashawini Kaul,SALE-OFFI-322,65.0,,bhayandar west,13100000.0,Sale,Unfurnished
CL-1721,Yashawini Kaul,SALE-APAR-460,65.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1721,Yashawini Kaul,SALE-APAR-526,65.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1721,Yashawini Kaul,SALE-SHOP-330,60.0,,bhayandar west,10900000.0,Sale,Unfurnished
CL-1721,Yashawini Kaul,SALE-BUNG-360,60.0,3.0,bhayandar west,25200000.0,Sale,Unfurnished
CL-1722,Amol Sood,SALE-APAR-145,90.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1722,Amol Sood,SALE-APAR-234,80.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1722,Amol Sood,SALE-APAR-1024,80.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1722,Amol Sood,SALE-APAR-579,75.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1722,Amol Sood,SALE-APAR-1075,75.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1722,Amol Sood,SALE-APAR-271,70.0,3.0,bhayandar west,21200000.0,Sale,Semi-Furnished
CL-1722,Amol Sood,SALE-APAR-289,70.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1722,Amol Sood,SALE-APAR-363,70.0,4.0,bhayandar east,21400000.0,Sale,Semi-Furnished
CL-1722,Amol Sood,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1722,Amol Sood,SALE-APAR-453,70.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1723,Nathan Magar,RENT-APAR-421,80.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1723,Nathan Magar,RENT-APAR-791,80.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1723,Nathan Magar,RENT-APAR-911,80.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1723,Nathan Magar,RENT-APAR-403,75.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1723,Nathan Magar,RENT-APAR-609,75.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1723,Nathan Magar,RENT-APAR-888,75.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1723,Nathan Magar,RENT-APAR-1074,75.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1723,Nathan Magar,RENT-APAR-201,70.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1723,Nathan Magar,RENT-APAR-305,70.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1723,Nathan Magar,RENT-APAR-354,70.0,1.0,bhayandar west,21000.0,Rent,Unfurnished
CL-1724,Guneet Sethi,RENT-APAR-1023,85.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1724,Guneet Sethi,RENT-APAR-601,80.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1724,Guneet Sethi,RENT-APAR-706,80.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1724,Guneet Sethi,RENT-APAR-444,70.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1724,Guneet Sethi,RENT-APAR-609,70.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1724,Guneet Sethi,RENT-APAR-629,70.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1724,Guneet Sethi,RENT-APAR-1074,70.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1724,Guneet Sethi,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1724,Guneet Sethi,RENT-APAR-575,65.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1724,Guneet Sethi,RENT-APAR-730,65.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1725,Mahika Loke,RENT-APAR-297,80.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1725,Mahika Loke,RENT-APAR-877,80.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1725,Mahika Loke,RENT-APAR-819,75.0,4.0,bhayandar west,44000.0,Rent,Semi-Furnished
CL-1725,Mahika Loke,RENT-APAR-825,75.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1725,Mahika Loke,RENT-APAR-955,75.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1725,Mahika Loke,RENT-APAR-130,70.0,3.0,naya nagar,46000.0,Rent,Unfurnished
CL-1725,Mahika Loke,RENT-APAR-223,70.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1725,Mahika Loke,RENT-APAR-446,70.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1725,Mahika Loke,RENT-APAR-831,70.0,3.0,mira road east,45000.0,Rent,Semi-Furnished
CL-1725,Mahika Loke,RENT-APAR-914,70.0,3.0,kanakia,41000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-223,80.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-877,80.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-444,75.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1726,Tripti Bhasin,RENT-APAR-800,75.0,4.0,bhayandar east,42000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-825,75.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1726,Tripti Bhasin,RENT-APAR-130,70.0,3.0,naya nagar,46000.0,Rent,Unfurnished
CL-1726,Tripti Bhasin,RENT-APAR-446,70.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-706,70.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-713,70.0,2.0,bhayandar east,39000.0,Rent,Semi-Furnished
CL-1726,Tripti Bhasin,RENT-APAR-831,70.0,3.0,mira road east,45000.0,Rent,Semi-Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-1023,82.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-601,77.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-609,72.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-1074,70.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-1094,70.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-201,65.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-319,65.0,1.0,shivar garden,23000.0,Rent,Semi-Furnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1727,Nandini Ramakrishnan,RENT-APAR-791,65.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1728,Rachit Gour,SALE-APAR-460,90.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1728,Rachit Gour,SALE-APAR-465,90.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1728,Rachit Gour,SALE-APAR-526,90.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1728,Rachit Gour,SALE-APAR-543,90.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1728,Rachit Gour,SALE-APAR-954,90.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1728,Rachit Gour,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1728,Rachit Gour,SALE-APAR-109,85.0,2.0,golden nest,12200000.0,Sale,Semi-Furnished
CL-1728,Rachit Gour,SALE-APAR-110,85.0,2.0,beverly park,9800000.0,Sale,Semi-Furnished
CL-1728,Rachit Gour,SALE-APAR-121,85.0,2.0,shivar garden,9300000.0,Sale,Fully Furnished
CL-1728,Rachit Gour,SALE-APAR-147,85.0,2.0,jesal park,10400000.0,Sale,Fully Furnished
CL-1729,Amara Sharaf,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1729,Amara Sharaf,RENT-APAR-1023,82.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1729,Amara Sharaf,RENT-APAR-629,80.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1729,Amara Sharaf,RENT-APAR-601,77.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1729,Amara Sharaf,RENT-APAR-609,72.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1729,Amara Sharaf,RENT-APAR-1074,70.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1729,Amara Sharaf,RENT-APAR-1094,70.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1729,Amara Sharaf,RENT-APAR-201,65.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1729,Amara Sharaf,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1729,Amara Sharaf,RENT-APAR-575,65.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1730,Aashi Kapadia,RENT-APAR-706,85.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1730,Aashi Kapadia,RENT-APAR-713,80.0,2.0,bhayandar east,39000.0,Rent,Semi-Furnished
CL-1730,Aashi Kapadia,RENT-APAR-1023,77.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1730,Aashi Kapadia,RENT-APAR-629,75.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1730,Aashi Kapadia,RENT-APAR-443,72.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1730,Aashi Kapadia,RENT-APAR-297,67.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1730,Aashi Kapadia,RENT-APAR-883,67.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1730,Aashi Kapadia,RENT-APAR-187,65.0,2.0,bhayandar west,37000.0,Rent,Semi-Furnished
CL-1730,Aashi Kapadia,RENT-APAR-253,65.0,2.0,mira road east,40000.0,Rent,Semi-Furnished
CL-1730,Aashi Kapadia,RENT-APAR-444,65.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1731,Udant Kale,SALE-APAR-579,85.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1731,Udant Kale,SALE-APAR-145,80.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1731,Udant Kale,SALE-APAR-363,80.0,4.0,bhayandar east,21400000.0,Sale,Semi-Furnished
CL-1731,Udant Kale,SALE-APAR-1024,80.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1731,Udant Kale,SALE-APAR-271,70.0,3.0,bhayandar west,21200000.0,Sale,Semi-Furnished
CL-1731,Udant Kale,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1731,Udant Kale,SALE-APAR-431,70.0,3.0,naya nagar,23200000.0,Sale,Semi-Furnished
CL-1731,Udant Kale,SALE-APAR-453,70.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1731,Udant Kale,SALE-APAR-466,70.0,4.0,mira road east,23300000.0,Sale,Semi-Furnished
CL-1731,Udant Kale,SALE-APAR-509,70.0,4.0,bhayandar west,21000000.0,Sale,Semi-Furnished
CL-1732,Veer Dhar,RENT-APAR-706,95.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1732,Veer Dhar,RENT-APAR-629,90.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1732,Veer Dhar,RENT-APAR-250,87.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1732,Veer Dhar,RENT-APAR-1023,87.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1732,Veer Dhar,RENT-APAR-575,85.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1732,Veer Dhar,RENT-APAR-730,85.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1732,Veer Dhar,RENT-APAR-162,82.0,2.0,naya nagar,33000.0,Rent,Fully Furnished
CL-1732,Veer Dhar,RENT-APAR-272,80.0,2.0,beverly park,35000.0,Rent,Unfurnished
CL-1732,Veer Dhar,RENT-APAR-319,80.0,1.0,shivar garden,23000.0,Rent,Semi-Furnished
CL-1732,Veer Dhar,RENT-APAR-341,80.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1733,Zehaan Oommen,SALE-APAR-196,80.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1733,Zehaan Oommen,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1733,Zehaan Oommen,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1733,Zehaan Oommen,SALE-APAR-490,70.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1733,Zehaan Oommen,SALE-APAR-180,65.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1733,Zehaan Oommen,SALE-APAR-633,65.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1733,Zehaan Oommen,SALE-APAR-770,65.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1733,Zehaan Oommen,SALE-APAR-1030,65.0,1.0,bhayandar west,6800000.0,Sale,Unfurnished
CL-1733,Zehaan Oommen,SALE-APAR-1086,65.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1733,Zehaan Oommen,SALE-APAR-120,60.0,1.0,naya nagar,6700000.0,Sale,Fully Furnished
CL-1734,Owen Goyal,RENT-APAR-297,100.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1734,Owen Goyal,RENT-APAR-443,95.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1734,Owen Goyal,RENT-APAR-446,90.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1734,Owen Goyal,RENT-APAR-877,90.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1734,Owen Goyal,RENT-APAR-914,90.0,3.0,kanakia,41000.0,Rent,Semi-Furnished
CL-1734,Owen Goyal,RENT-APAR-939,90.0,4.0,kanakia,44000.0,Rent,Fully Furnished
CL-1734,Owen Goyal,RENT-APAR-102,85.0,3.0,shivar garden,45000.0,Rent,Semi-Furnished
CL-1734,Owen Goyal,RENT-APAR-612,85.0,4.0,golden nest,48000.0,Rent,Fully Furnished
CL-1734,Owen Goyal,RENT-APAR-825,85.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1734,Owen Goyal,RENT-APAR-130,80.0,3.0,naya nagar,46000.0,Rent,Unfurnished
